docid	title	curid	revid	url	text_md5
ja-6564	全米バスケットボールリーグ・NBA、マイアミ・ヒート創部19年目で初優勝	6564	128872	https://ja.wikinews.org/wiki?curid=6564	8e96d03b29065403489df1809485c97e
ja-6568	広島・被爆市電が引退	6568	32797	https://ja.wikinews.org/wiki?curid=6568	8a0ee690b1c1af33fafb7d3e0a5576c2
ja-6570	東急田園都市線で列車がホームに接触	6570	47538	https://ja.wikinews.org/wiki?curid=6570	188f0853a1b43391610aceb504a5aac6
ja-6571	東京で女子大生誘拐事件、13時間後に保護	6571	49726	https://ja.wikinews.org/wiki?curid=6571	61a124b1de93d622df203ded995b94bf
ja-6573	台風2号が発生、28日にも華南へ	6573	154221	https://ja.wikinews.org/wiki?curid=6573	15c29967e6617717eebed33f834620fb
ja-6574	大学生リンチ殺害事件で2人の被害者の遺体を発見	6574	29879	https://ja.wikinews.org/wiki?curid=6574	62f7dc1702f8011123de16f37cc7e03f
ja-6582	日本郵政公社、郵便局を再編	6582	40317	https://ja.wikinews.org/wiki?curid=6582	cf6443d1f0a020bafa92d418f7065b4c
ja-6583	重さ50kgの郵便ポスト、支柱ごと行方不明に―鹿児島県鹿屋市	6583	33428	https://ja.wikinews.org/wiki?curid=6583	88d5801c12c750d438dc30f4fc31336c
ja-6584	モンテネグロ、192番目の国連加盟国に	6584	137925	https://ja.wikinews.org/wiki?curid=6584	8f8bb4abefe15e42915993ae4f9c4bcd
ja-6586	新幹線に飛び込み、男女死亡—岩手	6586	72645	https://ja.wikinews.org/wiki?curid=6586	798008231d72d9eddd131bf6bb795130
ja-6588	東急田園都市線で新たな接触痕	6588	29897	https://ja.wikinews.org/wiki?curid=6588	e78fdb789cce1295c19cbc660fda6973
ja-6589	八王子駅前で市民参加型七夕イベント開催	6589	30239	https://ja.wikinews.org/wiki?curid=6589	fd6d4bbbe28f2e251b915784ed8c535c
ja-6591	クウェートで、女性が初参政となる総選挙	6591	29943	https://ja.wikinews.org/wiki?curid=6591	6164ae35d55f564f5ae0b0eee1423197
ja-6592	大阪ドームの命名権正式締結、「京セラドーム大阪」に	6592	48846	https://ja.wikinews.org/wiki?curid=6592	a2a4472fe7349c7170ca7228b4e06697
ja-6593	オランダのバルケネンデ内閣、移民議員の国籍剥奪問題で総辞職	6593	128770	https://ja.wikinews.org/wiki?curid=6593	aa5658623b13af2367727cee77f0a0a8
ja-6595	日本の高齢人口割合は世界最高、年少人口割合は世界最低に	6595	29957	https://ja.wikinews.org/wiki?curid=6595	2c104e704b402c8ab0ee4e7d92f8ad70
ja-6599	ヤップ島の近くで台風3号が発生	6599	154554	https://ja.wikinews.org/wiki?curid=6599	6fca577de6a54d01766b9a128f8b725a
ja-6600	訃報 橋本龍太郎元首相	6600	47011	https://ja.wikinews.org/wiki?curid=6600	51a3f37331a58b32680c96d895be5bb2
ja-6681	「もったいない」の嘉田氏が滋賀県知事選に勝利	6681	32001	https://ja.wikinews.org/wiki?curid=6681	4c4cc38eb9ab26e683d9c7cf73e85e7e
ja-6682	ロシア、ルーブルの流通規制撤廃	6682	30252	https://ja.wikinews.org/wiki?curid=6682	fccc0173b9e6bf282fb9520648c2518a
ja-6690	愛知県でタバコが大量に盗まれる	6690	106678	https://ja.wikinews.org/wiki?curid=6690	4b18af11d2748554df4e507fdf29aeff
ja-6691	フランス、航空券へ国際連帯税を導入	6691	118107	https://ja.wikinews.org/wiki?curid=6691	532163ace5e30aa8d1881a7a49afd0e8
ja-6692	オリエンタルラジオ・中田さん、御用地に不時着	6692	68361	https://ja.wikinews.org/wiki?curid=6692	f76e3930efa485ea9d63c937cf17d187
ja-6698	中田英寿選手、現役引退公表	6698	86155	https://ja.wikinews.org/wiki?curid=6698	cb687cb37ee636c173919c1667be2e0b
ja-6700	2010年プロ野球オールスター・新潟県で開催決定	6700	47882	https://ja.wikinews.org/wiki?curid=6700	c35d6d9498f750fa7952d0dc76c09b9d
ja-6702	スペイン・バレンシア市で脱線事故	6702	137926	https://ja.wikinews.org/wiki?curid=6702	e90a248b2a8e7e08ba9259030cd6ff18
ja-6706	ナンセン難民賞、日本人初受賞	6706	57919	https://ja.wikinews.org/wiki?curid=6706	c0158688f6e17d21ea3bcda4406d8d08
ja-6707	北朝鮮、ミサイル数発を発射	6707	128877	https://ja.wikinews.org/wiki?curid=6707	a6d406c3af5dc4b8de41fcc53f8f71e2
ja-6711	カナダのマニトバ州で、BSE感染牛を確認	6711	65340	https://ja.wikinews.org/wiki?curid=6711	4a2252b81c5aa9ade11535081f276371
ja-6715	福岡ソフトバンク・王監督入院、休養へ	6715	30395	https://ja.wikinews.org/wiki?curid=6715	8e0ae91626fb17c4c791bc19c428a7cb
ja-6718	阪神タイガース、「加盟料」30億円支払い決定—プロ野球オーナー会議	6718	30396	https://ja.wikinews.org/wiki?curid=6718	e22b418bd7f3f6b49bbac3dda68d9942
ja-6726	台風3号、宮古島に接近	6726	154175	https://ja.wikinews.org/wiki?curid=6726	e8f176d03396f15592a46de99c4ccfde
ja-6727	ウェールズ氏、政治議論サイトCampaigns Wikiaを開設	6727	65006	https://ja.wikinews.org/wiki?curid=6727	9417a3bc9e60e3a1fcd79f2dac5598f7
ja-6728	大手各行が定期金利の引き上げを表明、新生は普通金利	6728	30430	https://ja.wikinews.org/wiki?curid=6728	1b81dfd1d6bd04f9268046a60a4c43c3
ja-6729	骨髄バンク、ドナー登録者25万人に	6729	30521	https://ja.wikinews.org/wiki?curid=6729	0889bb0c85a5f5c29a8ccac56c4171e5
ja-6731	イルクーツクで着陸失敗事故	6731	128620	https://ja.wikinews.org/wiki?curid=6731	ca0011e165fd49ed45ab235e4bc697d5
ja-6743	吉本興業、社会人野球部を結成へ	6743	30762	https://ja.wikinews.org/wiki?curid=6743	9097f3b90ef551550f83ffce7ec17c37
ja-6744	苫小牧市長に元衆議院議員の岩倉博文氏が当選	6744	32000	https://ja.wikinews.org/wiki?curid=6744	a9c72984fb8f2d7ea7b5980c631bd005
ja-6745	2006年FIFAワールドカップ・イタリア優勝	6745	101268	https://ja.wikinews.org/wiki?curid=6745	3d88ac4d96dbbcdbd71db751da61e009
ja-6814	フジテレビ、プロ野球巨人戦の地上波中継を8月から取りやめ	6814	156364	https://ja.wikinews.org/wiki?curid=6814	fee3fef5ab265b5aa07d6a3a620f2dda
ja-6815	台風4号、台湾から沖縄県西部に接近	6815	154111	https://ja.wikinews.org/wiki?curid=6815	3d992ac39165cf5a10477478f7014711
ja-6822	訃報 甲斐智枝美さん	6822	39714	https://ja.wikinews.org/wiki?curid=6822	7fd6778abac45e2839ce15b88ecdf8b7
ja-6827	女子学生250人が鉾曳き…京都・祇園祭	6827	128672	https://ja.wikinews.org/wiki?curid=6827	6508b56920b6300e31521214e8a75286
ja-6829	東北太平洋に2006年度2つめのハリケーン	6829	148426	https://ja.wikinews.org/wiki?curid=6829	cd9ad0e0ea98c7597c3d35209f1da5c4
ja-6830	訃報 宮田征典氏	6830	39768	https://ja.wikinews.org/wiki?curid=6830	e23646ee8ed9a9b0d698debd3d286945
ja-6833	日本銀行が5年4ヶ月ぶりにゼロ金利政策を解除、短期金融市場金利は0.25%に	6833	30786	https://ja.wikinews.org/wiki?curid=6833	419621ac40d433b88ac44341550792da
ja-6834	カナダのアルバータ州で7例目のBSE感染牛を確認	6834	44540	https://ja.wikinews.org/wiki?curid=6834	aa34efc047eb3cfdb2d8ff55fc8a3348
ja-6835	熱中症で3人死亡―各地で猛暑、天竜では38.2度に	6835	30818	https://ja.wikinews.org/wiki?curid=6835	ef54b15d40cb7afc948fdb932230a0de
ja-6839	羽越本線、土砂崩れで運休―山形	6839	31049	https://ja.wikinews.org/wiki?curid=6839	d6645cd729e006ddb4b0b6596ad1616b
ja-6840	イタリアサッカーリーグ、ユベントスなどにセリエB降格の処分	6840	49305	https://ja.wikinews.org/wiki?curid=6840	361fcad6507f9293bbff00af7aa78247
ja-6851	国連安保理、北朝鮮への決議を採択	6851	70958	https://ja.wikinews.org/wiki?curid=6851	1aff901ed7c79c228c9d827cd61c5aee
ja-6858	膳場貴子アナウンサー、TBSの報道番組で復帰	6858	86253	https://ja.wikinews.org/wiki?curid=6858	d71ab1db263ad396741fd46026b96966
ja-6859	中国の殷墟など新たに世界遺産登録	6859	84326	https://ja.wikinews.org/wiki?curid=6859	35d88b6e3b532072f946243dabc66156
ja-6882	乾電池を動力源としたプロペラ機、飛行に成功	6882	31204	https://ja.wikinews.org/wiki?curid=6882	dd5899fc4f1723444c71da927175eeaa
ja-6906	ジャワ島近海でマグニチュード7.7の地震	6906	137960	https://ja.wikinews.org/wiki?curid=6906	76c2103548da3b1f50382f8faf39a65d
ja-6911	陸上自衛隊、イラクからの撤退を完了	6911	90091	https://ja.wikinews.org/wiki?curid=6911	af0d2559276848785419ab3774392d27
ja-6925	訃報 牧野直隆氏	6925	39761	https://ja.wikinews.org/wiki?curid=6925	ea1ae49730429adedfbc1fbfd2a5b282
ja-6926	秋田・少年殺害事件、畠山容疑者長女殺害で再逮捕	6926	113576	https://ja.wikinews.org/wiki?curid=6926	997f884c7e77262ceb1d5d17ccff21d4
ja-6932	イスラエル軍とヒズボラの戦闘続く、死者は200人を突破	6932	128757	https://ja.wikinews.org/wiki?curid=6932	bd7ea12f587f37442e81c1b3762f7f02
ja-6935	マリアナ諸島で台風5号が発生	6935	154219	https://ja.wikinews.org/wiki?curid=6935	c9a658b771004db74cacb5e5b10a4acf
ja-6937	欽ちゃん球団解散へ 極楽とんぼ・山本氏の不祥事を受けて	6937	143019	https://ja.wikinews.org/wiki?curid=6937	26c0e6c975eaf5657cc951b387cf8d28
ja-6938	FASTIC360-Z秋田にお目見え	6938	47539	https://ja.wikinews.org/wiki?curid=6938	061fca78356e0215eb163d8b3dc93a4e
ja-6939	高速IC出口で軽乗用車大破―秋田・三種町	6939	35863	https://ja.wikinews.org/wiki?curid=6939	c7ce412bddec90638777895694b6c0d1
ja-6959	「昭和天皇の靖国神社参拝に関するメモ」発見、波紋広がる	6959	95413	https://ja.wikinews.org/wiki?curid=6959	39339b6a0927ecb1ce77fba3db0106fe
ja-6970	ジーコ氏に代わって”オシムジャパン”誕生	6970	31708	https://ja.wikinews.org/wiki?curid=6970	b8cf45e1742f19a7f136c5cf61439138
ja-6974	ジダン選手の処罰決まる ワールドカップ決勝戦の頭突き事件	6974	31494	https://ja.wikinews.org/wiki?curid=6974	9e66306135ac0ad34de985808702f4d1
ja-7005	中国・雲南省北部でM5.2の地震、死者13人	7005	31847	https://ja.wikinews.org/wiki?curid=7005	931bea9e6a9cab926d47c8cbb0106cfd
ja-7006	中部から九州にかけて大雨、死者20人近くに	7006	32264	https://ja.wikinews.org/wiki?curid=7006	08c4e5459f131b6bab138f2c9c3518d0
ja-7007	強い台風5号、フィリピンの東を西北西へ	7007	154223	https://ja.wikinews.org/wiki?curid=7007	691024b790c9cb96925a181bab6ea640
ja-7008	萩本欽一氏、欽ちゃん球団解散表明を撤回	7008	32420	https://ja.wikinews.org/wiki?curid=7008	1ddbd6fe5ecdab7e2b1d7ccd66b5a8e3
ja-7010	山本KID徳郁選手、アマチュアレスリング復帰 北京五輪出場目指す	7010	31686	https://ja.wikinews.org/wiki?curid=7010	481bd2898632e93105ce4e9bf01a0158
ja-7014	日本の著作権保護期間50年から70年へ変更? 文化庁2007年度にも諮問予定	7014	31951	https://ja.wikinews.org/wiki?curid=7014	1bec1641125b0ad4a9b8370db8157c71
ja-7015	台風5号、勢力を保って八重山地方へ接近か	7015	154225	https://ja.wikinews.org/wiki?curid=7015	dc22a762c490257198eeb3b8015bdeab
ja-7017	武豊騎手、2800勝達成	7017	128508	https://ja.wikinews.org/wiki?curid=7017	3f7dbbf73782a759a1f3242216d647d3
ja-7020	パロマ工業、ガス湯沸かし器のリコール基準設けず	7020	31960	https://ja.wikinews.org/wiki?curid=7020	c8b917790a74c2584272d0c15a7cd93e
ja-7025	台風5号、台湾南部へ上陸か―台北の南南東を北西へ	7025	154227	https://ja.wikinews.org/wiki?curid=7025	39651ec8ee39d7e8852cc9acba52bee1
ja-7032	東京ヴェルディ・森本選手、イタリアリーグ移籍	7032	31772	https://ja.wikinews.org/wiki?curid=7032	4d9393999a17504559854b182a0a014b
ja-7033	日本海新聞で印刷ミス	7033	32241	https://ja.wikinews.org/wiki?curid=7033	ee376c3e9b6933cc4fcb8829c2c6343e
ja-7034	台風5号が深夜に台湾に上陸	7034	154545	https://ja.wikinews.org/wiki?curid=7034	672fcded4527f65311d7dd7ed4ab964c
ja-7035	商船三井の自動車運搬船が太平洋で航行不能に	7035	84672	https://ja.wikinews.org/wiki?curid=7035	c05c49f1895eafa1c49485cbff73fe53
ja-7042	第88回夏の甲子園 南北海道代表は駒大苫小牧 3連覇への期待	7042	32428	https://ja.wikinews.org/wiki?curid=7042	7eb1a551512b1db9d20dafc8a7b4e091
ja-7046	伊スポーツ裁上訴審、サッカー4チームの処分軽減を判決	7046	128869	https://ja.wikinews.org/wiki?curid=7046	ad2b26bd0197bf79b546918c8b72b0d3
ja-7047	岩手の母娘行方不明事件、29歳の男が殺害認める	7047	31852	https://ja.wikinews.org/wiki?curid=7047	43aa71d0e41e9daae77104e8d5358fbc
ja-7048	台風5号、中国・福建省へ上陸後熱帯低気圧に―回副首相、水害防止に具体策	7048	154547	https://ja.wikinews.org/wiki?curid=7048	899af3c254041a931e6ce70716355a6b
ja-7059	梅雨の豪雨は「平成18年7月豪雨」と命名、九州と四国は梅雨明け	7059	31963	https://ja.wikinews.org/wiki?curid=7059	8898052290bb57f24689f1783364dbec
ja-7064	復旧の見通したたず－山形・羽越線土砂崩れ	7064	31990	https://ja.wikinews.org/wiki?curid=7064	cec41eaef65369476bd8e2827e9b4c52
ja-7068	2002年のバリ爆弾事件犯人、8月22日に死刑執行か	7068	32487	https://ja.wikinews.org/wiki?curid=7068	36344deb173039b3fee4ae25a7879c03
ja-7069	谷垣財務相、総裁選出馬の意志固める	7069	32002	https://ja.wikinews.org/wiki?curid=7069	7f1bf29e86b79fc5c6909ec8d41b57cc
ja-7135	三陸沖で新タイプの火山発見、プレートの亀裂からマグマしみ出す	7135	58276	https://ja.wikinews.org/wiki?curid=7135	ffbac059ed1fa129b82da733c92dba3a
ja-7137	女子サッカー北朝鮮の3選手、日本戦出場停止	7137	32246	https://ja.wikinews.org/wiki?curid=7137	9e33ee21f8b41c2855bc77562cb54b59
ja-7163	野口英世アフリカ賞の創設決まる	7163	72308	https://ja.wikinews.org/wiki?curid=7163	d7588ef411af2fa5abc2a006e8b97244
ja-7164	夏の甲子園栃木県代表校の野球部員ら、傷害容疑で逮捕	7164	32253	https://ja.wikinews.org/wiki?curid=7164	60212ac3346b0266f8c659c892d9cf64
ja-7165	訃報 長谷川良平氏	7165	39751	https://ja.wikinews.org/wiki?curid=7165	6eb13446c5a2706de00d62a1438aa8e7
ja-7166	福島県の児童餓死事件、食事与えず	7166	43230	https://ja.wikinews.org/wiki?curid=7166	c76bac06ea7798818f71a2308fbe60bc
ja-7170	中国から関東で梅雨明け 昨年より12日遅く—2006年梅雨	7170	87226	https://ja.wikinews.org/wiki?curid=7170	2b0f5a8647f71496b9f2a21a41da96c6
ja-7172	第88回全国高等学校野球選手権大会 出場校/特集	7172	71574	https://ja.wikinews.org/wiki?curid=7172	e63fe937453f1ec05969d017e145e1cd
ja-7178	小2女児、プールの吸水口に吸い込まれ死亡 ふじみ野市	7178	32912	https://ja.wikinews.org/wiki?curid=7178	f4f4cec556e948f1b6d7c172da534d26
ja-7185	日本レコード大賞、今年は12月30日開催	7185	99281	https://ja.wikinews.org/wiki?curid=7185	290ae70a66ca7db3380d1f97da4ee73f
ja-7187	和歌山市長に大橋氏再選、財政再建これから	7187	32370	https://ja.wikinews.org/wiki?curid=7187	e0d63b115b9f60ecd476def3964ff6f3
ja-7189	緊急地震速報、一部の民間企業で運用開始	7189	32491	https://ja.wikinews.org/wiki?curid=7189	33c6e53af067a648116db8be9e86fc5e
ja-7196	ガソリン価格、また値上げ―レギュラーは140円台に	7196	32408	https://ja.wikinews.org/wiki?curid=7196	480494454ec447bea5e70f135e2bafec
ja-7199	日本サッカー協会 川淵会長続投	7199	86156	https://ja.wikinews.org/wiki?curid=7199	c5e01530cf8164c17b00cbf26fc8dd47
ja-7201	95年の八王子スーパー射殺事件に300万円の懸賞金	7201	72394	https://ja.wikinews.org/wiki?curid=7201	df14544f183e1d00477a04ae33a21103
ja-7203	亀田興毅選手、世界ライトフライ級王者に就く	7203	46593	https://ja.wikinews.org/wiki?curid=7203	642ca200ea2dcd023f829d90159aeeb7
ja-7211	台風6号、海南島の東へ	7211	154501	https://ja.wikinews.org/wiki?curid=7211	31f392b5d06ad362e4700a8ca51341f8
