docid	title	curid	revid	url	text_md5
fa-1817	سجاد عباسی آخرین پیروز امروز تیم ووشو ایران در گوانگ‌ژو	1817	31112	https://fa.wikinews.org/wiki?curid=1817	aa03fe17bd0d72c9c03041e828aad60e
fa-1819	دادستان تهران بازداشت ۵ وکیل را تایید کرد	1819	31038	https://fa.wikinews.org/wiki?curid=1819	d702245c94990d15052db5bbb7dd270d
fa-1911	بیش از ۲۰هزار شهروند کره شمالی به کره جنوبی فرار کرده‌اند	1911	31029	https://fa.wikinews.org/wiki?curid=1911	b78ce74688e98c88d9a0536a4f55698b
fa-1914	رئیس نیروهای مسلح بریتانیا:القاعده را نمی‌توان شکست داد	1914	247883	https://fa.wikinews.org/wiki?curid=1914	3e4f5bad7e09158095d68459c27dc010
fa-1930	ده‌ها کشته در آتش‌سوزی در آسمان‌خراش چین	1930	31042	https://fa.wikinews.org/wiki?curid=1930	32c9288d32b79936d78dd4ffcb049de6
fa-1931	نیجریه توقیف سلاح از ایران را به شورای امنیت گزارش کرد	1931	30451	https://fa.wikinews.org/wiki?curid=1931	9e2cac628358b68a2733be712517928f
fa-1948	زمین‌لرزه در فاریاب کرمان	1948	31051	https://fa.wikinews.org/wiki?curid=1948	752699cd9fb6899ed4bc1ae2c648c2c5
fa-1956	رابرت گیتس:شواهدی از شکاف میان رهبر و رئیس‌جمهور ایران وجود دارد	1956	67945	https://fa.wikinews.org/wiki?curid=1956	608565286e119098ec7e2be697b690e3
fa-1957	بریتانیا به بازداشتیان سابق زندان گوانتانامو غرامت می‌پردازد	1957	31026	https://fa.wikinews.org/wiki?curid=1957	47455ad3031150f533eaa2c6541916eb
fa-2123	ابراز نگرانی کمیته سوم سازمان ملل از وضع حقوق بشر ایران	2123	30551	https://fa.wikinews.org/wiki?curid=2123	3f0019d40d3a2f8cac17d165fcc9639f
fa-2231	۲۱ منطقه به میراث جهانی یونسکو اضافه شدند	2231	67944	https://fa.wikinews.org/wiki?curid=2231	98933664d3cc369920191f2c670397b1
fa-2524	نیجریه:۱۳۰ کیلوگرم هروئین ارسالی از ایران کشف شد	2524	31069	https://fa.wikinews.org/wiki?curid=2524	b01a53a617f13fad5bd73d6da979c91f
fa-2525	هشدار موسوی در مورد احتمال ایجاد آشوب به نام مخالفان دولت	2525	30449	https://fa.wikinews.org/wiki?curid=2525	47dea40aa41c053e4f317d0e584d37bf
fa-2672	توزیع بنزین سهمیه‌ای در آذر ماه هم ادامه می‌یابد	2672	31033	https://fa.wikinews.org/wiki?curid=2672	b8bc36087f0f887a0ff9a48d708147b6
fa-2679	گامبیا با ایران قطع رابطه کرد	2679	67930	https://fa.wikinews.org/wiki?curid=2679	81e53a4fc3a7c34cb123933516b2f87b
fa-2694	نگرانی سازمان ملل از موج تازه سرکوب در ایران	2694	31067	https://fa.wikinews.org/wiki?curid=2694	f99df3291b6e93830cff8d9f9235fdb1
fa-2695	آژانس بین‌المللی انرژی اتمی:نمی‌توایم صلح‌آمیز بودن برنامه اتمی ایران را تایید کنیم	2695	133610	https://fa.wikinews.org/wiki?curid=2695	1c18b793519fe9d9a25cc7f1e83d5ec2
fa-2697	همه ۲۹ معدنچی گرفتار شده در نیوزیلند جان باختند	2697	31070	https://fa.wikinews.org/wiki?curid=2697	0a3da34347d629cf37fb0bbd14608031
fa-2707	رهبر ایران مخالفان دولت را به قدرت‌طلبی متهم کرد	2707	30826	https://fa.wikinews.org/wiki?curid=2707	f72a02d20594531aa6dade6171fc0814
fa-2709	افغانستان نایب قهرمان آسیا در بازی‌های کریکت گوانگجو	2709	240620	https://fa.wikinews.org/wiki?curid=2709	351cd14368c2e423aac0313a866faf13
fa-2712	مصاحبه با جیمی ولز بنیانگذار ویکی‌مدیا	2712	247884	https://fa.wikinews.org/wiki?curid=2712	2fbbfe5c960c2d153f75d672680edbc4
fa-2726	ویکی‌لیکس اسناد تازه‌ای را منتشر کرد	2726	81688	https://fa.wikinews.org/wiki?curid=2726	c55649672907fabdf18ce419d7fb8312
fa-2730	ترور دو فیزیکدان ایرانی در تهران	2730	67933	https://fa.wikinews.org/wiki?curid=2730	1391b72ebfeda06b74104862e7ea15fc
fa-2731	بارسلونا پیروز ال کلاسیکو شد	2731	221290	https://fa.wikinews.org/wiki?curid=2731	39ac9daeb449b8f869f4153eacc4ffcb
fa-2787	اعتراف تلخ یک بازیگر پس از۴۰ سال	2787	131807	https://fa.wikinews.org/wiki?curid=2787	1ee2222d2f3f06804fb8c6947b2e26cf
fa-2802	منوچهر متکی در سنگال، برکناری در تهران	2802	30708	https://fa.wikinews.org/wiki?curid=2802	3b844ef04e28f9657be3f252045d82e9
fa-2804	گری آناتومی پربيننده‌ترين سريال آمريكايى شد	2804	36269	https://fa.wikinews.org/wiki?curid=2804	91f5cbb9922fd7777c6203c134439e73
fa-2807	بمب‌گذاری در میان عزاداران حسینی در چابهار ایران	2807	53857	https://fa.wikinews.org/wiki?curid=2807	d2b41f19f1ede0bdc1d2f7f17107cbfa
fa-2913	پولسازترین بازیگر سال چه کسی است؟	2913	36308	https://fa.wikinews.org/wiki?curid=2913	776230b0c224bd231619d3f0d4e1d35f
fa-4842	اکتشاف میدان گازی ۵۰ میلیارد دلاری در عسلویه ایران	4842	36155	https://fa.wikinews.org/wiki?curid=4842	9747e4864cca92075515db3a319afc04
fa-4845	جلیلی: مذاکرات استانبول حول مسائل بنیادین جهانی	4845	133628	https://fa.wikinews.org/wiki?curid=4845	ddf182bfface76f5bf02385b8d8aee24
fa-4885	نتایج اولیه همه‌پرسی سودان حاکی از جدایی جنوب و شمال	4885	36152	https://fa.wikinews.org/wiki?curid=4885	c48ecee93f77048925542f645c0f4381
fa-4893	فعالیت مجدد اسلام‌گرایان در تونس پس از انقلاب مردمی	4893	36153	https://fa.wikinews.org/wiki?curid=4893	7cfde399843902c43d9de4e3feeabce3
fa-4916	واکنش نمایندگان پارلمان سوئیس به جاسوسی آمریکا	4916	36151	https://fa.wikinews.org/wiki?curid=4916	4d1bbda88ccd15738e66170373202f76
fa-4920	مبتلایان به ساییدگی زانو از راه‌رفتن یا ایستادن طولانی مدت بپرهیزند	4920	36149	https://fa.wikinews.org/wiki?curid=4920	bdccc08b52d46585a36710d3445f74da
fa-4926	زلزله ۷.۲ ریشتری بلوچستان پاکستان را لرزاند	4926	40490	https://fa.wikinews.org/wiki?curid=4926	c17f631421b5ed9115bd5a46aff17fd5
fa-4998	اعتراض مردم اردن در اعتراض به شرایط بستهٔ سیاسی و اقتصادی	4998	36140	https://fa.wikinews.org/wiki?curid=4998	c067387114b02c82aa9f8937cf2d6919
fa-5204	درخواست راهپیمایی به منظور حمایت از قیام مردم تونس و مصر توسط موسوی و کروبی	5204	36252	https://fa.wikinews.org/wiki?curid=5204	e070ce63ac0e3304b6be387309cfeac7
fa-5245	واکنش‌ها به درخواست راهپیمایی میرحسین موسوی و مهدی کروبی	5245	36256	https://fa.wikinews.org/wiki?curid=5245	e7c64ed0dfa27a989baf03fb0679768a
fa-5785	اخبار ضدونقیض از کودتای نظامی در مصر	5785	239910	https://fa.wikinews.org/wiki?curid=5785	80a8692202a8e1891b4711be39fc6a06
fa-5973	حسنی مبارک از قدرت کناره‌گیری کرد	5973	36062	https://fa.wikinews.org/wiki?curid=5973	b3590fde98a51b1eda16ee94910eebdc
fa-5983	تازه‌ترین واکنش‌ها به درخواست مجوز راهپیمایی موسوی و کروبی	5983	36059	https://fa.wikinews.org/wiki?curid=5983	9c42263ae3c4c8f55e1ee67d34167c51
fa-6070	ادامهٔ اعتراضات در بحرین؛ عذرخواهی پادشاه بابت کشته شدن دو نفر از معترضان	6070	38155	https://fa.wikinews.org/wiki?curid=6070	31fe34c4ba0d8d84bfd73cd2b875a5d7
fa-6076	بروز درگیری در تشییع جنازه صانع ژاله	6076	239915	https://fa.wikinews.org/wiki?curid=6076	4b8a32f50bedc9db3796a0c07ca66d63
fa-6095	موضع‌گیری هاشمی رفسنجانی و ناطق نوری در رابطه با وقایع ۲۵ بهمن ۸۹	6095	38170	https://fa.wikinews.org/wiki?curid=6095	17633eb5ba0ce3ca3706134e380591c0
fa-6096	گزارش‌های غیررسمی از سفر حسنی مبارک به عربستان یا اسرائیل	6096	38172	https://fa.wikinews.org/wiki?curid=6096	5eccb373223d644e93bfe14793ea662b
fa-6127	اعلام ممنوعیت فروش ماهی قرمز خارج از آکواریوم در آذربایجان شرقی	6127	38178	https://fa.wikinews.org/wiki?curid=6127	cefff4482f0fc2039c362a5466f2ac28
fa-6139	حسنی مبارک به شدت بیمار است	6139	38197	https://fa.wikinews.org/wiki?curid=6139	d0edb9a26da2077015070aa36d31a9ee
fa-6145	جنبش ۶ آوریل از شورای عالی نظامی مصر خواست دستور توقف صدور گاز به اسراییل را صادر کند	6145	38195	https://fa.wikinews.org/wiki?curid=6145	c69acbbe9a00bcdc630591f6c9804212
fa-6199	ابلاغ سیاست‌های کلی جمهوری اسلامی ایران توسط خامنه‌ای	6199	38241	https://fa.wikinews.org/wiki?curid=6199	925a3c79077631b7cb80238247357a89
fa-6202	کشته شدن بیش از ۲۰ تظاهرکننده در لیبی	6202	38226	https://fa.wikinews.org/wiki?curid=6202	f7dc8a0d6330779caddf620ce909fc57
fa-6204	حصر خانگی میرحسین موسوی و زهرا رهنورد	6204	38238	https://fa.wikinews.org/wiki?curid=6204	a1d78cb586d3d8297ceb70ff1f75229e
fa-6206	آمریکا قطعنامهٔ شورای امنیت دربارهٔ شهرک‌سازی اسرائیل را وتو کرد	6206	38242	https://fa.wikinews.org/wiki?curid=6206	a93b368355e7bde72e9b11e1f5b12553
fa-6241	اپوزیسیون لیبی هشدار داد؛ کشور در آستانهٔ یک حمام خون	6241	38239	https://fa.wikinews.org/wiki?curid=6241	17f67ed8e9b024fb758e20185d04edd7
fa-6245	دست‌کم ۱۵ کشته در تیراندازی نیروهای امنیتی لیبی به یک مراسم ترحیم	6245	38237	https://fa.wikinews.org/wiki?curid=6245	cc18a36dff7e65de6001d97c42427aef
fa-6255	فیروزآبادی: ژنرال‌ها و فرماندهان کشورهای اسلامی در مقابل ملت‌هایشان نایستند	6255	38726	https://fa.wikinews.org/wiki?curid=6255	17e70f1eb011cde07b88df5325419646
fa-6258	مشاور موسوی: راهپیمایی یکشنبه قطعی است، نیروهای امنیتی دست به خشونت نزنند	6258	38538	https://fa.wikinews.org/wiki?curid=6258	79506f81eb07d88ee536a6b3b0446279
fa-6286	جام جهانی کشتی فرنگی:امشب فینال برگزار می‌شود	6286	38732	https://fa.wikinews.org/wiki?curid=6286	9b22efca23ee1d6da6bb2a58db605e2f
fa-6288	نخستین بازی رایانه‌ای ملی ایران رونمایی شد	6288	38292	https://fa.wikinews.org/wiki?curid=6288	fff02aaff2d75476012409be932015b1
fa-6289	زمین‌لرزه‌ای خفیف شریف‌آباد در استان تهران را لرزاند	6289	40491	https://fa.wikinews.org/wiki?curid=6289	74d57eb7676a9ed5454321e3132895e7
fa-6302	فائزه هاشمی بازداشت و آزاد شد	6302	38727	https://fa.wikinews.org/wiki?curid=6302	7979c195b832e188d06e0b4a0b8c7d66
fa-6332	تجمع اعتراض‌آمیز شیعیان عربستان	6332	38734	https://fa.wikinews.org/wiki?curid=6332	d0fac6cbf1a719a2e69c823c14d6593b
fa-6343	خرس طلایی جشنواره برلین برای جدایی نادر از سیمین	6343	133635	https://fa.wikinews.org/wiki?curid=6343	690f2f4601d38fb94f430d470cbe316e
fa-6379	معمر قذافی در تلویزیون دولتی لیبی ظاهر شد	6379	94312	https://fa.wikinews.org/wiki?curid=6379	65781cba1cd6d6395a7d202ad53b8476
fa-6382	زلزله قوی در نیوزیلند ۶۵ کشته به‌جای گذاشت	6382	42345	https://fa.wikinews.org/wiki?curid=6382	76b01dd17cc518d84b2f407b641e405a
fa-6400	خبرگزاری فارس:چت نکنید، ایدز می‌گیرید	6400	60192	https://fa.wikinews.org/wiki?curid=6400	412cdc99ecda483c515d26562d763038
fa-6407	۱۶۵ فعال سیاسی و مدنی خواستار آزادی ابراهیم یزدی شدند	6407	42380	https://fa.wikinews.org/wiki?curid=6407	9edd8d468d6d47c7c63935d2591b51c5
fa-6415	بعد از گامبیا، سنگال نیز با ایران قطع رابطه کرد	6415	42360	https://fa.wikinews.org/wiki?curid=6415	1590ddc3af809b0fc572b3f497ec79ce
fa-6423	قذافی شهر طبرق را هم از دست داد	6423	237388	https://fa.wikinews.org/wiki?curid=6423	df8298fe64b5107ee8392ffc6469cb7a
fa-6426	روزنامه کویتی الجریده: موسی صدر زنده است	6426	42388	https://fa.wikinews.org/wiki?curid=6426	ad631c51a09a44c35c990f18daf81523
fa-6432	ادامه افزایش قیمت نفت در پی تحولات لیبی	6432	42387	https://fa.wikinews.org/wiki?curid=6432	b4ab4b331456bb0e913846b7326b0dca
fa-6433	جشن جهانی نوروز با حضور سران کشورها در تهران برگزار می‌شود	6433	42369	https://fa.wikinews.org/wiki?curid=6433	3c733ada126fd3ac293f2531b06785f8
fa-6436	هاشمی رفسنجانی در انتخابات مجلس خبرگان شرکت می‌کند	6436	42384	https://fa.wikinews.org/wiki?curid=6436	e09cf0185cf27f88cac234ca468d3413
fa-6446	شناورهای جنگی نیروی دریایی ارتش ایران وارد دریای مدیترانه شدند	6446	42434	https://fa.wikinews.org/wiki?curid=6446	2d2030e5227d5d90e26fd967e6d19756
fa-6460	ایران هواپیمای ایران۱۴۰ را صادر می‌کند	6460	42430	https://fa.wikinews.org/wiki?curid=6460	638de5e3d96a0269d16cb30fbd942777
fa-6462	علی مطهری:مخالفان باید حق راهپیمایی داشته باشند	6462	42429	https://fa.wikinews.org/wiki?curid=6462	cf1744a9d4374f353e0e2e91465e7a81
fa-6465	پیشنهاد احمد منتظری به سیدعلی خامنه‌ای	6465	90642	https://fa.wikinews.org/wiki?curid=6465	117ee76cc5caa5239f22a9331ed2ef90
fa-6467	صادق زیباکلام: احمدی‌نژاد مسافر اتومبیل اصولگرایی بود	6467	42412	https://fa.wikinews.org/wiki?curid=6467	b1d7847587f92b7d2a8dab8cbaa307ea
fa-6470	سفیر لیبی در تهران: قذافی استعفا کند	6470	92211	https://fa.wikinews.org/wiki?curid=6470	51e3dd32023a5a910d263916c9252131
fa-6471	شورای امنیت قذافی و وابستگانش را تحریم کرد	6471	94314	https://fa.wikinews.org/wiki?curid=6471	6224659360358e9cc2d1ac43e4076737
fa-6472	مقام دولتی ایران: کروبی و موسوی را به خانه امن برده‌ایم	6472	42413	https://fa.wikinews.org/wiki?curid=6472	ba55f513ed050498118de43572e01e21
fa-6477	استعفای نخست‌وزیر تونس و تعیین نخست‌وزیر جدید توسط رئیس‌جمهور	6477	42403	https://fa.wikinews.org/wiki?curid=6477	1dcd157babd80d26e86605c44ebedbfd
fa-6554	موسوی و کروبی به زندان حشمتیه منتقل شدند	6554	42516	https://fa.wikinews.org/wiki?curid=6554	fd50cff9bb98d10aef41140b88e81e7e
fa-6570	وزارت امور خارجه آلمان، کاردار سفارت ایران در برلین را احضار کرد	6570	42488	https://fa.wikinews.org/wiki?curid=6570	5f75ecdf5bb3c622c277afe9328b5597
fa-6600	محسن هاشمی از مترو رفت	6600	42464	https://fa.wikinews.org/wiki?curid=6600	a2992d7381285ca8802852ddffdeddd5
fa-6607	دیپلمات مستعفی ایرانی: حکومت مخالفان را قتل عام خواهد کرد	6607	42466	https://fa.wikinews.org/wiki?curid=6607	75bc35d0da6d5afd9fd8ccfba167891f
fa-6614	«شورای هماهنگی راه سبز امید» خواستار ادامه اعتراضات در «روز جهانی زن» شد	6614	42454	https://fa.wikinews.org/wiki?curid=6614	dbd60d5abc9ae0027c55341f6d45bdad
fa-6632	قذافی شهر الزاویه را پس گرفت	6632	237387	https://fa.wikinews.org/wiki?curid=6632	4e5a565ad4be45d0d806351e5b1c82a4
fa-6660	نسخه سه‌بعدی «جنگ ستارگان» فوریه ۲۰۱۲ اکران می‌شود	6660	42450	https://fa.wikinews.org/wiki?curid=6660	2721f7a888271029bfa75b6b2d9c3116
fa-6661	انتقاد شدید موسوی اردبیلی از وضعیت کشور	6661	42448	https://fa.wikinews.org/wiki?curid=6661	79fba9301d7f36286a976208f30c4f4b
fa-6682	مهدوی کنی رئیس مجلس خبرگان شد	6682	42440	https://fa.wikinews.org/wiki?curid=6682	56ca927b2312c959fd1f6ab9803b5060
fa-6690	زنگ خطر برای نابودی جنگل‌های زاگرس	6690	42492	https://fa.wikinews.org/wiki?curid=6690	6beba39fb372ef2cdab486ad6fa46bac
fa-6701	تورم ده تا پانزده درصد افزایش خواهد داشت	6701	46323	https://fa.wikinews.org/wiki?curid=6701	f7dee3fe82bd7324c067ecdda28bf11e
fa-6710	«ناخشنودی سپاه از حوادث ۱۴ خرداد» از زبان جانشین فرمانده سازمان بسیج مستضعفین	6710	92351	https://fa.wikinews.org/wiki?curid=6710	e0b55d884a30785a5f96e229aa0f6047
fa-6711	رهبر ایران در دیدار خبرگان: تقدیر از هاشمی، تحذیر از فضای تهمت و بی‌اخلاقی‌	6711	46330	https://fa.wikinews.org/wiki?curid=6711	185d75cabffee8e4eb5dd4842ba595e3
fa-6712	شیرین عبادی: موج اعتراض‌ها به سبک کشورهای عربی به زودی به ایران می‌رسد	6712	46319	https://fa.wikinews.org/wiki?curid=6712	7ae20c4c2d47b5ebf74fb06b62a047b8
fa-6713	زلزلهٔ ۸.۹ ریشتری شرق ژاپن را لرزاند	6713	46329	https://fa.wikinews.org/wiki?curid=6713	564bad43114110154800a9a9280ada37
fa-6745	کارمند الجزیره در لیبی کشته شد	6745	46335	https://fa.wikinews.org/wiki?curid=6745	811907a1862e3904f924eb07df965600
fa-6748	مقام‌های قضایی و انتظامی ایران در مورد تجمعات «چهارشنبه‌سوری» هشدار دادند	6748	46342	https://fa.wikinews.org/wiki?curid=6748	2363a6ead0bcb006920802c6795c7060
fa-6758	یاوری، مدیر فنی و سرپرست باشگاه استیل‌آذین شد	6758	46341	https://fa.wikinews.org/wiki?curid=6758	5cee1d0517ff7ae2cdd2858c6826809d
fa-6787	نامه هفتاد و سه تن از دانشگاهیان و فعالان سیاسی ایرانی و خارجی به بان کی‌مون: برای نجات موسوی و کروبی اقدام کنید	6787	46448	https://fa.wikinews.org/wiki?curid=6787	aea7957eb5075847e5400cad242f83a6
fa-6843	شورش در زندان قزل‌حصار	6843	46432	https://fa.wikinews.org/wiki?curid=6843	3c3d9c348ea5bcadd36f6816d63f8705
fa-6864	نیروهای قذافی به بنغازی نزدیک می‌شوند	6864	239994	https://fa.wikinews.org/wiki?curid=6864	44d5e52c6d299905cbf44653da9a95a1
fa-6884	شورای امنیت طرح پرواز ممنوع بر فراز لیبی را تصویب کرد	6884	239981	https://fa.wikinews.org/wiki?curid=6884	9530075866549046b71493ea30aaf189
fa-6915	نسخه آزمایشی موزیلا فایرفاکس ۴ منتشر شد	6915	46381	https://fa.wikinews.org/wiki?curid=6915	f2685e822896f6237f868fa1d8bcb35f
fa-6931	بمباران در نزدیکی مقر قذافی	6931	94323	https://fa.wikinews.org/wiki?curid=6931	55ba2a9d3f47acc1b05da92771907812
fa-6934	ایران و روسیه در فینال جام جهانی کشتی آزاد	6934	46368	https://fa.wikinews.org/wiki?curid=6934	9d0c664007aae187ce8dd96cbad4ed1f
fa-6939	نائب‌قهرمانی ایران در جام جهانی کشتی آزاد	6939	46363	https://fa.wikinews.org/wiki?curid=6939	50ee552d2407e2b690eb0c5eebd1d500
fa-7092	زندانی سیاسی محسن دگمه‌چی در زندان درگذشت	7092	67982	https://fa.wikinews.org/wiki?curid=7092	dbc4f9e824c7f6a28575e68706877bdf
fa-7193	اوباما، کامرون و سارکوزی: قذافی باید برود	7193	100636	https://fa.wikinews.org/wiki?curid=7193	0da14a803594e0048e6e0a2616032237
fa-7527	بیژن پاکزاد، طراح مشهور ایرانی درگذشت	7527	55738	https://fa.wikinews.org/wiki?curid=7527	fc1d8e5e306191a41ada19b7b8d504cc
fa-7918	هاشمی رفسنجانی: غارت بیت‌المال برای خرید رأی دیگر جواب نمی‌دهد	7918	65845	https://fa.wikinews.org/wiki?curid=7918	d3449fa644252a2b0acb0fea01572780
fa-8125	سیف‌الاسلام قذافی خواستار برگزاری انتخابات آزاد	8125	66318	https://fa.wikinews.org/wiki?curid=8125	79ec0c180cd1af32da3e08a6b1492241
fa-8178	انتقاد پاکستان از آمریکا به‌دلیل حمله ناتو	8178	66338	https://fa.wikinews.org/wiki?curid=8178	008aca722ad090c48aabd9895b971f06
fa-8181	رد پیشنهاد سیف‌الاسلام قذافی مبنی بر برگزاری انتخابات در لیبی	8181	66331	https://fa.wikinews.org/wiki?curid=8181	1a4bb8a4031fb5b596af387d2e5a0dc8
fa-8182	دادگاه اسرائیل سگی را به سنگسار محکوم کرد	8182	66337	https://fa.wikinews.org/wiki?curid=8182	016c0a7c392c8511ef2f63cb797e3b20
fa-8194	معترضان مراکشی: اصلاحات پادشاه کافی نیست	8194	66329	https://fa.wikinews.org/wiki?curid=8194	6df050f37d0da2b488968a41863e26f0
fa-8195	تلاش ایران برای انتقال انرژی و مواد سوختی به منطقه قفقاز	8195	66330	https://fa.wikinews.org/wiki?curid=8195	e15b96d9f1f26c43e7b93d4733e9aa7a
fa-8196	ترکیه به خبرنگاران اجازه داد وارد اردوگاه پناهجویان سوری شوند	8196	66327	https://fa.wikinews.org/wiki?curid=8196	8dbb661c735ffbbeddde4b44f22620ed
fa-8207	درگیری مسلحانه مخالفان و هواداران سوریه در لبنان	8207	66370	https://fa.wikinews.org/wiki?curid=8207	58ad804974bdc0df64791fbd804b82de
fa-8235	دادستان دادگاه بین‌المللی: قذافی باید دستگیر شود	8235	94315	https://fa.wikinews.org/wiki?curid=8235	c58aff26fb3fcc482fdf8924c93ee379
fa-8306	اتحادیه اروپا ۳ نظامی ایرانی را به اتهام کمک در سرکوب مردم سوریه تحریم کرد	8306	92352	https://fa.wikinews.org/wiki?curid=8306	d13fbcab2767da4ff117d2f3bd55b5dd
fa-8316	مصر از دریافت کمک از صندوق بین‌المللی پول منصرف شد	8316	67852	https://fa.wikinews.org/wiki?curid=8316	74e0b6faba931d5d3107d4e00821283b
fa-8399	چاوز پس از یک ماه به ونزوئلا بازگشت	8399	85033	https://fa.wikinews.org/wiki?curid=8399	6d8fda67fde1ebbe207767b47ff0a055
fa-8486	حمله سپاه پاسداران ایران به مقر پژاک	8486	92350	https://fa.wikinews.org/wiki?curid=8486	ccaa1ea94700f72bd7c905ad9f5d0faa
fa-8508	مسابقات لوچو به مناسبت عید سال ۱۵۲۳تبری	8508	85229	https://fa.wikinews.org/wiki?curid=8508	79611952d3ba927047f874a2335dd838
fa-8548	اعتراض مردم اسرائیل به وضع مسکن	8548	85274	https://fa.wikinews.org/wiki?curid=8548	055c264aec4d38b510444514bab861aa
fa-8556	پانزدهمین قهرمانی اروگوئه در جام کوپا آمریکا	8556	238946	https://fa.wikinews.org/wiki?curid=8556	09b3a9209722902f8405cd38d2aeede8
fa-8603	حسنی مبارک اتهام‌های خود را رد کرد	8603	85459	https://fa.wikinews.org/wiki?curid=8603	62d67ea4c5a4a5cc70a7aff6d684616b
fa-8620	بازداشت پسران قذافی توسط نیروهای انقلابی لیبی	8620	83955	https://fa.wikinews.org/wiki?curid=8620	1d53a762c1eef7f81922a31c9450921c
fa-8622	فتح محل سکونت قذافی به‌دست مخالفان	8622	92217	https://fa.wikinews.org/wiki?curid=8622	8ef670c653869bdd9b408cacd0e78554
fa-8666	انتشار پیام صوتی تازه‌ای از معمر قذافی	8666	92215	https://fa.wikinews.org/wiki?curid=8666	c506e25f7cae526f6cf733918f699301
fa-8690	ضرب‌الاجل مخالفان قذافی به هواداران وی	8690	84568	https://fa.wikinews.org/wiki?curid=8690	59c48f2a0d4d00985d908ca27205e57c
fa-8759	روسیه تحریم نفتی سوریه از سوی اتحادیه اروپا را محکوم کرد	8759	92190	https://fa.wikinews.org/wiki?curid=8759	0e23f31eaa8b47cfe3e5036fc06d616c
fa-8786	هلند:هکرها ای‌میل هزاران ایرانی را به سرقت بردند	8786	145329	https://fa.wikinews.org/wiki?curid=8786	269a8466293b276c966d6c35cac10172
