docid	position	length	mention	url	lang	qid	qid_in_refs	freq_bin
fa-777	21	12	بنوا مندلبرو	http://fa.wikipedia.org/wiki/%D8%A8%D9%86%D9%88%D8%A7_%D9%85%D9%86%D8%AF%D9%84%D8%A8%D8%B1%D9%88	fa	Q101740	True	3
fa-777	83	5	برخال	http://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%AE%D8%A7%D9%84	fa	Q81392	True	4
fa-966	103	17	انتخابات پارلمانی	http://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D9%BE%D8%A7%D8%B1%D9%84%D9%85%D8%A7%D9%86%DB%8C_%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86_(%DB%B1%DB%B3%DB%B8%DB%B9)	fa	Q1754798	True	2
fa-973	72	4	ارتش	http://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%B4_%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87	fa	Q11211	True	5
fa-1019	82	7	فیلیپین	http://fa.wikipedia.org/wiki/%D9%81%DB%8C%D9%84%DB%8C%D9%BE%DB%8C%D9%86	fa	Q928	True	5
fa-1325	62	23	شیخ صقر بن محمد القاسمی	http://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%AE_%D8%B5%D9%82%D8%B1_%D8%A8%D9%86_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85%DB%8C	fa	Q1380993	True	2
fa-1325	91	10	رأس‌الخیمه	http://fa.wikipedia.org/wiki/%D8%B1%D8%A3%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AE%DB%8C%D9%85%D9%87	fa	Q170024	True	4
fa-1325	119	17	امارات متحده عربی	http://fa.wikipedia.org/wiki/%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%B9%D8%B1%D8%A8%DB%8C	fa	Q878	True	5
fa-1325	221	17	امارات متحده عربی	http://fa.wikipedia.org/wiki/%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%B9%D8%B1%D8%A8%DB%8C	fa	Q878	True	5
fa-1325	272	10	رأس‌الخیمه	http://fa.wikipedia.org/wiki/%D8%B1%D8%A3%D8%B3%E2%80%8C%D8%A7%D9%84%D8%AE%DB%8C%D9%85%D9%87	fa	Q170024	True	4
fa-1325	326	17	امارات متحده عربی	http://fa.wikipedia.org/wiki/%D8%A7%D9%85%D8%A7%D8%B1%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%B9%D8%B1%D8%A8%DB%8C	fa	Q878	True	5
fa-1388	153	5	آلمان	http://fa.wikipedia.org/wiki/%D8%A2%D9%84%D9%85%D8%A7%D9%86	fa	Q183	True	5
fa-1388	265	14	نیکولا سارکوزی	http://fa.wikipedia.org/wiki/%D9%86%DB%8C%DA%A9%D9%88%D9%84%D8%A7_%D8%B3%D8%A7%D8%B1%DA%A9%D9%88%D8%B2%DB%8C	fa	Q329	True	5
fa-1388	301	12	باراک اوباما	http://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D8%A7%DA%A9_%D8%A7%D9%88%D8%A8%D8%A7%D9%85%D8%A7	fa	Q76	True	5
fa-1388	335	15	رجب طیب اردوغان	http://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8_%D8%B7%DB%8C%D8%A8_%D8%A7%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86	fa	Q39259	True	4
fa-1394	115	24	دانشگاه علوم پزشکی تهران	http://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%B9%D9%84%D9%88%D9%85_%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86	fa	Q7694901	True	3
fa-1394	182	29	دانشگاه علوم پزشکی شهید بهشتی	http://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%B9%D9%84%D9%88%D9%85_%D9%BE%D8%B2%D8%B4%DA%A9%DB%8C_%D8%B4%D9%87%DB%8C%D8%AF_%D8%A8%D9%87%D8%B4%D8%AA%DB%8C	fa	Q637387	True	2
fa-1444	103	12	جولیان آسانژ	http://fa.wikipedia.org/wiki/%D8%AC%D9%88%D9%84%DB%8C%D8%A7%D9%86_%D8%A2%D8%B3%D8%A7%D9%86%DA%98	fa	Q360	True	4
fa-1444	121	9	ویکی‌لیکس	http://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%84%DB%8C%DA%A9%D8%B3	fa	Q359	True	4
fa-1731	32	30	شانزدهمین دوره بازی‌های آسیایی	http://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B2%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A2%D8%B3%DB%8C%D8%A7%DB%8C%DB%8C_%DB%B2%DB%B0%DB%B1%DB%B0	fa	Q244322	True	4
fa-1731	126	7	گوانگژو	http://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%A7%D9%86%DA%AF%DA%98%D9%88	fa	Q16572	True	5
fa-1732	90	10	سازمان ملل	http://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D9%85%D9%84%D9%84	fa	Q1065	True	5
fa-1732	132	9	کره شمالی	http://fa.wikipedia.org/wiki/%DA%A9%D8%B1%D9%87_%D8%B4%D9%85%D8%A7%D9%84%DB%8C	fa	Q423	True	5
fa-1814	48	6	دایملر	http://fa.wikipedia.org/wiki/%D8%AF%D8%A7%DB%8C%D9%85%D9%84%D8%B1_%D8%A2_%DA%AF	fa	Q27530	True	4
fa-1814	398	9	مرسدس بنز	http://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%B3%D8%AF%D8%B3_%D8%A8%D9%86%D8%B2	fa	Q36008	True	5
fa-1817	329	6	سان‌دا	http://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%E2%80%8C%D8%AF%D8%A7	fa	Q752511	True	3
fa-1819	43	21	عباس جعفری دولت‌آبادی	http://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C_%D8%AF%D9%88%D9%84%D8%AA%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C	fa	Q5868658	False	2
fa-1911	71	9	کره جنوبی	http://fa.wikipedia.org/wiki/%DA%A9%D8%B1%D9%87_%D8%AC%D9%86%D9%88%D8%A8%DB%8C	fa	Q884	True	5
fa-1911	109	9	کره شمالی	http://fa.wikipedia.org/wiki/%DA%A9%D8%B1%D9%87_%D8%B4%D9%85%D8%A7%D9%84%DB%8C	fa	Q423	True	5
fa-1911	424	15	جنگ سه ساله کره	http://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%DA%A9%D8%B1%D9%87	fa	Q8663	True	5
fa-1914	155	7	القاعده	http://fa.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D8%A7%D8%B9%D8%AF%D9%87	fa	Q34490	True	5
fa-1930	82	7	شانگهای	http://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%86%DA%AF%D9%87%D8%A7%DB%8C	fa	Q8686	True	5
fa-1931	67	6	نیجریه	http://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%AC%D8%B1%DB%8C%D9%87	fa	Q1033	True	5
fa-1931	223	11	شورای امنیت	http://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%D8%A7%DB%8C_%D8%A7%D9%85%D9%86%DB%8C%D8%AA	fa	Q37470	True	5
fa-1948	81	6	فاریاب	http://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B1%DB%8C%D8%A7%D8%A8_(%D8%B4%D9%87%D8%B1)	fa	Q588171	True	2
fa-1948	88	5	کرمان	http://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86	fa	Q165352	True	5
fa-1956	66	10	رابرت گیتس	http://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%A8%D8%B1%D8%AA_%DA%AF%DB%8C%D8%AA%D8%B3	fa	Q212979	True	4
fa-1956	400	12	باراک اوباما	http://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D8%A7%DA%A9_%D8%A7%D9%88%D8%A8%D8%A7%D9%85%D8%A7	fa	Q76	True	5
fa-1957	107	16	زندان گوانتانامو	http://fa.wikipedia.org/wiki/%D8%B2%D9%86%D8%AF%D8%A7%D9%86_%DA%AF%D9%88%D8%A7%D9%86%D8%AA%D8%A7%D9%86%D8%A7%D9%85%D9%88	fa	Q357	True	4
fa-2123	78	10	سازمان ملل	http://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D9%85%D9%84%D9%84	fa	Q1065	True	5
fa-2231	113	5	برزیل	http://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D8%B2%DB%8C%D9%84	fa	Q155	True	5
fa-2231	273	9	تاجیکستان	http://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%AC%DB%8C%DA%A9%D8%B3%D8%AA%D8%A7%D9%86	fa	Q863	True	5
fa-2231	284	7	کریباتی	http://fa.wikipedia.org/wiki/%DA%A9%D8%B1%DB%8C%D8%A8%D8%A7%D8%AA%DB%8C	fa	Q710	True	4
fa-2231	294	12	جزایر مارشال	http://fa.wikipedia.org/wiki/%D8%AC%D8%B2%D8%A7%DB%8C%D8%B1_%D9%85%D8%A7%D8%B1%D8%B4%D8%A7%D9%84	fa	Q709	True	5
fa-2231	334	11	صومعه گلاتی	http://en.wikipedia.org/wiki/Gelati_Monastery	fa	Q679979	True	3
fa-2231	348	12	کلیسای بگرتی	http://en.wikipedia.org/wiki/Bagrati_Cathedral	fa	Q37222	True	3
fa-2231	364	7	گرجستان	http://fa.wikipedia.org/wiki/%DA%AF%D8%B1%D8%AC%D8%B3%D8%AA%D8%A7%D9%86	fa	Q230	True	5
fa-2524	59	6	نیجریه	http://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%AC%D8%B1%DB%8C%D9%87	fa	Q1033	True	5
fa-2525	59	13	میرحسین موسوی	http://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D9%88%D8%B3%D9%88%DB%8C	fa	Q217154	True	4
fa-2525	200	8	جنبش سبز	http://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%A8%D8%B4_%D8%B3%D8%A8%D8%B2	fa	Q2626387	True	3
fa-2672	371	13	محمد رویانیان	http://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B1%D9%88%DB%8C%D8%A7%D9%86%DB%8C%D8%A7%D9%86	fa	Q3661230	True	2
fa-2679	31	6	گامبیا	http://fa.wikipedia.org/wiki/%DA%AF%D8%A7%D9%85%D8%A8%DB%8C%D8%A7	fa	Q1005	True	5
fa-2694	330	19	سکینه محمدی آشتیانی	http://fa.wikipedia.org/wiki/%D8%B3%DA%A9%DB%8C%D9%86%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C_%D8%A2%D8%B4%D8%AA%DB%8C%D8%A7%D9%86%DB%8C	fa	Q238524	True	2
fa-2695	85	27	آژانس بین‌المللی انرژی اتمی	http://fa.wikipedia.org/wiki/%D8%A2%DA%98%D8%A7%D9%86%D8%B3_%D8%A8%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C_%D8%A7%D9%86%D8%B1%DA%98%DB%8C_%D8%A7%D8%AA%D9%85%DB%8C	fa	Q41984	True	4
fa-2697	74	8	نیوزیلند	http://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%88%D8%B2%DB%8C%D9%84%D9%86%D8%AF	fa	Q664	True	5
fa-2707	50	16	سید علی خامنه‌ای	http://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%85%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C	fa	Q57336	True	4
fa-2707	799	13	میرحسین موسوی	http://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D9%88%D8%B3%D9%88%DB%8C	fa	Q217154	True	4
fa-2707	815	10	مهدی کروبی	http://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%DA%A9%D8%B1%D9%88%D8%A8%DB%8C	fa	Q315011	True	3
fa-2709	555	7	بنگلادش	http://fa.wikipedia.org/wiki/%D8%A8%D9%86%DA%AF%D9%84%D8%A7%D8%AF%D8%B4	fa	Q902	True	5
fa-2709	581	9	افغانستان	http://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86	fa	Q889	True	5
fa-2712	40	8	جیمی ولز	http://fa.wikipedia.org/wiki/%D8%AC%DB%8C%D9%85%DB%8C_%D9%88%D9%84%D8%B2	fa	Q181	True	4
fa-2712	60	9	ویکی مدیا	http://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C_%D9%85%D8%AF%DB%8C%D8%A7	fa	Q180	True	4
fa-2712	73	9	ویکی پدیا	http://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C_%D9%BE%D8%AF%DB%8C%D8%A7	fa	Q52	True	5
fa-2712	85	8	ویکی خبر	http://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C_%D8%AE%D8%A8%D8%B1	fa	Q964	True	3
fa-2712	150	14	بی‌بی‌سی فارسی	http://fa.wikipedia.org/wiki/%D8%A8%D8%AE%D8%B4_%D9%81%D8%A7%D8%B1%D8%B3%DB%8C_%D8%A8%DB%8C%E2%80%8C%D8%A8%DB%8C%E2%80%8C%D8%B3%DB%8C	fa	Q4834893	True	3
fa-2712	209	12	فرداد فرحزاد	http://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%AF%D8%A7%D8%AF_%D9%81%D8%B1%D8%AD%D8%B2%D8%A7%D8%AF	fa	Q5434881	True	1
fa-2712	363	15	فرناز قاضی زاده	http://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%86%D8%A7%D8%B2_%D9%82%D8%A7%D8%B6%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87	fa	Q462282	True	1
fa-2726	46	9	ویکی‌لیکس	http://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%84%DB%8C%DA%A9%D8%B3	fa	Q359	True	4
fa-2730	103	24	دانشگاه شهید بهشتی تهران	http://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%B4%D9%87%DB%8C%D8%AF_%D8%A8%D9%87%D8%B4%D8%AA%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86	fa	Q609586	True	3
fa-2731	44	8	بارسلونا	http://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B4%DA%AF%D8%A7%D9%87_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A8%D8%A7%D8%B1%D8%B3%D9%84%D9%88%D9%86%D8%A7	fa	Q7156	True	5
fa-2731	78	10	ال کلاسیکو	http://fa.wikipedia.org/wiki/%D8%A7%D9%84_%DA%A9%D9%84%D8%A7%D8%B3%DB%8C%DA%A9%D9%88	fa	Q484736	True	3
fa-2731	95	11	رئال مادرید	http://fa.wikipedia.org/wiki/%D8%B1%D8%A6%D8%A7%D9%84_%D9%85%D8%A7%D8%AF%D8%B1%DB%8C%D8%AF	fa	Q8682	True	5
fa-2787	35	9	آل پاچینو	http://fa.wikipedia.org/wiki/%D8%A2%D9%84_%D9%BE%D8%A7%DA%86%DB%8C%D9%86%D9%88	fa	Q41163	True	4
fa-2787	91	19	فرانسیس فورد کوپولا	http://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D9%86%D8%B3%DB%8C%D8%B3_%D9%81%D9%88%D8%B1%D8%AF_%DA%A9%D9%88%D9%BE%D9%88%D9%84%D8%A7	fa	Q56094	True	4
fa-2787	270	9	آل پاچینو	http://fa.wikipedia.org/wiki/%D8%A2%D9%84_%D9%BE%D8%A7%DA%86%DB%8C%D9%86%D9%88	fa	Q41163	True	4
fa-2787	542	8	لری کینگ	http://fa.wikipedia.org/wiki/%D9%84%D8%B1%DB%8C_%DA%A9%DB%8C%D9%86%DA%AF	fa	Q213430	True	4
fa-2787	575	13	مارلون براندو	http://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D9%84%D9%88%D9%86_%D8%A8%D8%B1%D8%A7%D9%86%D8%AF%D9%88	fa	Q34012	True	4
fa-2802	213	14	علی‌اکبر صالحی	http://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B5%D8%A7%D9%84%D8%AD%DB%8C	fa	Q283201	True	3
fa-2802	248	16	وزارت امور خارجه	http://fa.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%AA_%D8%A7%D9%85%D9%88%D8%B1_%D8%AE%D8%A7%D8%B1%D8%AC%D9%87_%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86	fa	Q2565708	True	3
fa-2802	314	11	منوچهر متکی	http://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D9%85%D8%AA%DA%A9%DB%8C	fa	Q374481	True	3
fa-2802	1140	11	منوچهر متکی	http://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D9%85%D8%AA%DA%A9%DB%8C	fa	Q374481	True	3
fa-2802	1246	5	سنگال	http://fa.wikipedia.org/wiki/%D8%B3%D9%86%DA%AF%D8%A7%D9%84	fa	Q1041	True	5
fa-2804	50	11	آناتومی گری	http://fa.wikipedia.org/wiki/%D8%A2%D9%86%D8%A7%D8%AA%D9%88%D9%85%DB%8C_%DA%AF%D8%B1%DB%8C_(%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87_%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86%DB%8C)	fa	Q438406	True	5
fa-2804	524	11	آناتومی گری	http://fa.wikipedia.org/wiki/%D8%A2%D9%86%D8%A7%D8%AA%D9%88%D9%85%DB%8C_%DA%AF%D8%B1%DB%8C_(%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87_%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86%DB%8C)	fa	Q438406	True	5
fa-2804	935	11	آناتومی گری	http://fa.wikipedia.org/wiki/%D8%A2%D9%86%D8%A7%D8%AA%D9%88%D9%85%DB%8C_%DA%AF%D8%B1%DB%8C_(%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87_%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86%DB%8C)	fa	Q438406	True	5
fa-2804	1247	11	آناتومی گری	http://fa.wikipedia.org/wiki/%D8%A2%D9%86%D8%A7%D8%AA%D9%88%D9%85%DB%8C_%DA%AF%D8%B1%DB%8C_(%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87_%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86%DB%8C)	fa	Q438406	True	5
fa-2807	177	6	شیعیان	http://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B9%D9%87	fa	Q9585	True	5
fa-2913	35	18	لئوناردو دی‌کاپریو	http://fa.wikipedia.org/wiki/%D9%84%D8%A6%D9%88%D9%86%D8%A7%D8%B1%D8%AF%D9%88_%D8%AF%DB%8C%E2%80%8C%DA%A9%D8%A7%D9%BE%D8%B1%DB%8C%D9%88	fa	Q38111	True	4
fa-2913	93	10	جزیره شاتر	http://fa.wikipedia.org/wiki/%D8%AC%D8%B2%DB%8C%D8%B1%D9%87_%D8%B4%D8%A7%D8%AA%D8%B1_(%D9%81%DB%8C%D9%84%D9%85)	fa	Q210364	True	3
fa-2913	109	6	سرآغاز	http://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A2%D8%BA%D8%A7%D8%B2	fa	Q25188	True	4
fa-2913	196	6	سرآغاز	http://fa.wikipedia.org/wiki/%D8%B3%D8%B1%D8%A2%D8%BA%D8%A7%D8%B2	fa	Q25188	True	4
fa-2913	565	20	آلیس در سرزمین عجایب	http://fa.wikipedia.org/wiki/%D8%A2%D9%84%DB%8C%D8%B3_%D8%AF%D8%B1_%D8%B3%D8%B1%D8%B2%D9%85%DB%8C%D9%86_%D8%B9%D8%AC%D8%A7%DB%8C%D8%A8_(%D9%81%DB%8C%D9%84%D9%85_%DB%B2%DB%B0%DB%B1%DB%B0)	fa	Q174385	True	4
fa-4842	52	17	سیدمسعود میرکاظمی	http://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%DB%8C%D8%B1%DA%A9%D8%A7%D8%B8%D9%85%DB%8C	fa	Q6783882	True	2
fa-4842	98	4	اوپک	http://fa.wikipedia.org/wiki/%D8%A7%D9%88%D9%BE%DA%A9	fa	Q7795	True	4
