docid	title	curid	revid	url	text_md5
ar-11596	أحداث يوم الإثنين 2/5/2011 م من الاحتجاجات السورية 2011	11596	26069	https://ar.wikinews.org/wiki?curid=11596	63aa2b89d22c54770a345d6f3a282009
ar-11597	أحداث يوم الإثنين 21/3/2011 م من الاحتجاجات السورية 2011	11597	26075	https://ar.wikinews.org/wiki?curid=11597	1c6a39c664703e1b4ee516a83efdacb2
ar-11598	أحداث يوم الإثنين 25/4/2011 م من الاحتجاجات السورية 2011	11598	130179	https://ar.wikinews.org/wiki?curid=11598	e9e79ee04d06336dbd027e9fb424346a
ar-11599	أحداث يوم الإثنين 28/3/2011 م من الاحتجاجات السورية 2011	11599	26617	https://ar.wikinews.org/wiki?curid=11599	9df9374e057e7f59c39220915905c2e3
ar-11600	أحداث يوم الإثنين 4/4/2011 م من الاحتجاجات السورية 2011	11600	26758	https://ar.wikinews.org/wiki?curid=11600	0e871ed1d1e2e6fc5ebc817ffad59698
ar-11601	أحداث يوم الإثنين 9/5/2011 م من الاحتجاجات السورية 2011	11601	26097	https://ar.wikinews.org/wiki?curid=11601	481944a3e5c899d2ed06520fc45efe55
ar-11602	أحداث يوم الثلاثاء 10/5/2011 م من الاحتجاجات السورية 2011	11602	130184	https://ar.wikinews.org/wiki?curid=11602	9f8915854960b06cf9c094ed68b1b7e3
ar-11603	أحداث يوم الثلاثاء 12/4/2011 م من الاحتجاجات السورية 2011	11603	33275	https://ar.wikinews.org/wiki?curid=11603	294f6c10667a904b28ebc302758e1600
ar-11604	أحداث يوم الثلاثاء 15/3/2011 م من الاحتجاجات السورية 2011	11604	26109	https://ar.wikinews.org/wiki?curid=11604	bb7552851798308681929d466771088c
ar-11605	أحداث يوم الثلاثاء 19/4/2011 م من الاحتجاجات السورية 2011	11605	26112	https://ar.wikinews.org/wiki?curid=11605	12bfba8547d061c19adc198ee27ff040
ar-11606	أحداث يوم الثلاثاء 22/3/2011 م من الاحتجاجات السورية 2011	11606	26117	https://ar.wikinews.org/wiki?curid=11606	db12d1d3189c18e980a4646b42228f6f
ar-11607	أحداث يوم الثلاثاء 26/4/2011 م من الاحتجاجات السورية 2011	11607	130188	https://ar.wikinews.org/wiki?curid=11607	31756b1d179a812c8de37a90992af5b9
ar-11608	أحداث يوم الثلاثاء 29/3/2011 م من الاحتجاجات السورية 2011	11608	26123	https://ar.wikinews.org/wiki?curid=11608	f2f36f94c6d2b3d7e05e37d850949ded
ar-11609	أحداث يوم الثلاثاء 3/5/2011 م من الاحتجاجات السورية 2011	11609	130190	https://ar.wikinews.org/wiki?curid=11609	a230f35a4f864e9c566ecd36941f1bb9
ar-11610	أحداث يوم الثلاثاء 5/4/2011 م من الاحتجاجات السورية 2011	11610	130191	https://ar.wikinews.org/wiki?curid=11610	d7c6e6072b231e2ba83d884b9625e866
ar-11611	أحداث يوم الجمعة 1/4/2011 م من الاحتجاجات السورية 2011	11611	130194	https://ar.wikinews.org/wiki?curid=11611	891a48ca3b4750cb0ec034d9b6ca9c80
ar-11612	أحداث يوم الجمعة 15/4/2011 م من الاحتجاجات السورية 2011	11612	130197	https://ar.wikinews.org/wiki?curid=11612	9a4f0168534232de92cce6c8fbb02a63
ar-11613	أحداث يوم الجمعة 18/3/2011 م من الاحتجاجات السورية 2011	11613	33274	https://ar.wikinews.org/wiki?curid=11613	8d83d06a399843f53599bba00be5e46e
ar-11614	أحداث يوم الجمعة 22/4/2011 م من الاحتجاجات السورية 2011	11614	26761	https://ar.wikinews.org/wiki?curid=11614	82e3390848df520efc93acc9be499a8a
ar-11615	أحداث يوم الجمعة 25/3/2011 م من الاحتجاجات السورية 2011	11615	130201	https://ar.wikinews.org/wiki?curid=11615	c03fd3afdace294000ae431f4c9590f3
ar-11618	أحداث يوم الجمعة 29/4/2011 م من الاحتجاجات السورية 2011	11618	130202	https://ar.wikinews.org/wiki?curid=11618	73488664c52b8e64e8628eff9775907c
ar-11619	أحداث يوم الجمعة 6/5/2011 م من الاحتجاجات السورية 2011	11619	26176	https://ar.wikinews.org/wiki?curid=11619	26224e6286304ca36399472f42b819cf
ar-11620	أحداث يوم الجمعة 8/4/2011 م من الاحتجاجات السورية 2011	11620	130204	https://ar.wikinews.org/wiki?curid=11620	cfa007fc9b200258ad2facca3d70adab
ar-11621	أحداث يوم الخميس 14/4/2011 م من الاحتجاجات السورية 2011	11621	26185	https://ar.wikinews.org/wiki?curid=11621	45f53182868ec1c2099f3d1e7a2da427
ar-11622	أحداث يوم الخميس 17/3/2011 م من الاحتجاجات السورية 2011	11622	26189	https://ar.wikinews.org/wiki?curid=11622	2971a34b12a7f00945c58f1170e47449
ar-11623	أحداث يوم الخميس 21/4/2011 م من الاحتجاجات السورية 2011	11623	26192	https://ar.wikinews.org/wiki?curid=11623	75f0ebcf5db06d0fedf2419954979788
ar-11624	أحداث يوم الخميس 24/3/2011 م من الاحتجاجات السورية 2011	11624	29445	https://ar.wikinews.org/wiki?curid=11624	e76e8da9f786d01deec9c67d1cf32127
ar-11625	أحداث يوم الخميس 28/4/2011 م من الاحتجاجات السورية 2011	11625	130211	https://ar.wikinews.org/wiki?curid=11625	01763eca482319fd24d481450a4fa17d
ar-11626	أحداث يوم الخميس 31/3/2011 م من الاحتجاجات السورية 2011	11626	26211	https://ar.wikinews.org/wiki?curid=11626	3653c9b24469ea01dfd6a48cad8f60a5
ar-11627	أحداث يوم الخميس 5/5/2011 م من الاحتجاجات السورية 2011	11627	26216	https://ar.wikinews.org/wiki?curid=11627	6c343d6c1372474f746618e5883e9160
ar-11628	أحداث يوم الخميس 7/4/2011 م من الاحتجاجات السورية 2011	11628	26221	https://ar.wikinews.org/wiki?curid=11628	a4432fb5d4d6d810539ffce4d6ae300f
ar-11629	أحداث يوم السبت 16/4/2011 م من الاحتجاجات السورية 2011	11629	26226	https://ar.wikinews.org/wiki?curid=11629	2535173fd9bde6b7fe358bbaaafc996f
ar-11630	أحداث يوم السبت 19/3/2011 م من الاحتجاجات السورية 2011	11630	26230	https://ar.wikinews.org/wiki?curid=11630	b999bfbb0c6598beff0736882415cb23
ar-11631	أحداث يوم السبت 2/4/2011 م من الاحتجاجات السورية 2011	11631	26235	https://ar.wikinews.org/wiki?curid=11631	10ce06d30ddad6dc9a2e226f549db6a3
ar-11632	أحداث يوم السبت 23/4/2011 م من الاحتجاجات السورية 2011	11632	130218	https://ar.wikinews.org/wiki?curid=11632	51ecf394be27a8ac3433fd88913a1257
ar-11635	أحداث يوم السبت 26/3/2011 م من الاحتجاجات السورية 2011	11635	33278	https://ar.wikinews.org/wiki?curid=11635	8fbfef5a2f1c2abe83a645f54c29bffd
ar-11636	أحداث يوم السبت 30/4/2011 م من الاحتجاجات السورية 2011	11636	130219	https://ar.wikinews.org/wiki?curid=11636	a7589afe1f57e3ef33f98135ba1590b5
ar-11637	أحداث يوم السبت 7/5/2011 م من الاحتجاجات السورية 2011	11637	26258	https://ar.wikinews.org/wiki?curid=11637	5644d020fa0b8d62cb58bb624a571215
ar-11638	أحداث يوم السبت 9/4/2011 م من الاحتجاجات السورية 2011	11638	33279	https://ar.wikinews.org/wiki?curid=11638	1b3fe5dec2d55e24e825cea2ab884261
ar-11699	أحداث يوم السبت 19/3/2011 م من ثورة الشباب اليمنية	11699	80630	https://ar.wikinews.org/wiki?curid=11699	fe8d8a7e489468e26c9340d24f8e157a
ar-11703	أحداث يوم الإثنين 21/3/2011 م من ثورة الشباب اليمنية	11703	130178	https://ar.wikinews.org/wiki?curid=11703	c9054bc4cfc51baef220c29826548589
ar-11704	أحداث يوم الثلاثاء 22/3/2011 م من ثورة الشباب اليمنية	11704	46769	https://ar.wikinews.org/wiki?curid=11704	06b24d62170f1cb255e2047bb8bcee9b
ar-11707	أحداث يوم الأربعاء 23/3/2011 م من ثورة الشباب اليمنية	11707	25798	https://ar.wikinews.org/wiki?curid=11707	225d8f88af65834ab81a79e780fd7d29
ar-11708	أحداث يوم الخميس 24/3/2011 م من ثورة الشباب اليمنية	11708	130210	https://ar.wikinews.org/wiki?curid=11708	d9a022e05a7da60b9cc206f96f3d6e52
ar-11709	أحداث يوم الجمعة 25/3/2011 م من ثورة الشباب اليمنية	11709	46768	https://ar.wikinews.org/wiki?curid=11709	5f62b9b4b27400ff32b23dfdc2f30e7d
ar-11710	أحداث يوم السبت 26/3/2011 م من ثورة الشباب اليمنية	11710	25809	https://ar.wikinews.org/wiki?curid=11710	ed2265cb96bc24ee10fce26be2f89e7a
ar-11711	أحداث يوم الأحد 27/3/2011 م من ثورة الشباب اليمنية	11711	80614	https://ar.wikinews.org/wiki?curid=11711	0280377b593cbcadcc504745f8ad4e3f
ar-11713	أحداث يوم الثلاثاء 29/3/2011 م من ثورة الشباب اليمنية	11713	25804	https://ar.wikinews.org/wiki?curid=11713	0a6f76f2edbee2937a94480f84d2156d
ar-11714	أحداث يوم الأربعاء 30/3/2011 م من ثورة الشباب اليمنية	11714	26054	https://ar.wikinews.org/wiki?curid=11714	969ecd9e0ffdc6f47807533e0d4c734c
ar-11715	أحداث يوم الخميس 31/3/2011 م من ثورة الشباب اليمنية	11715	130214	https://ar.wikinews.org/wiki?curid=11715	c37f4333b7d89ff042e24de4d8784711
ar-11749	أحداث يوم الإثنين 9/5/2011 م من ثورة 17 فبراير الليبية	11749	130182	https://ar.wikinews.org/wiki?curid=11749	76385cc39671d16c7fb47dfe6f07b441
ar-11750	أحداث يوم الثلاثاء 10/5/2011 م من ثورة 17 فبراير الليبية	11750	80624	https://ar.wikinews.org/wiki?curid=11750	fbb76e8021a144a66c8eea10114dff88
ar-12368	احتجاز فريق عمل برنامج ملعوب علينا	12368	39589	https://ar.wikinews.org/wiki?curid=12368	f78c59dc803864057eea77077f2d31f7
ar-13249	أخبار عن محاولة انقلاب فاشلة في قطر	13249	116123	https://ar.wikinews.org/wiki?curid=13249	d7495687745e6ad5e538320a6da4ed79
ar-13269	لقاء بين وزيري خارجية الصين وسوريا	13269	116125	https://ar.wikinews.org/wiki?curid=13269	a61bc25c383cd1c935b74c45524efd50
ar-13276	مظاهرة مليونية تحت شعار «جمعة تقرير المصير» في ميدان التحرير	13276	116126	https://ar.wikinews.org/wiki?curid=13276	5dd431b05dd642ad7931eaa5a5105774
ar-13284	تحطم طائرة ركاب قرب مطار إسلام آباد	13284	116127	https://ar.wikinews.org/wiki?curid=13284	880709aee88adf52b421ab76a171c72b
ar-13285	ميكروسوفت تعلن عن نظام تشغيلها الجديد ويندوز 8	13285	116128	https://ar.wikinews.org/wiki?curid=13285	8be5a156479dc898a4af9d5767911b52
ar-13296	نقل مكوك الفضاء «ديسكفري» إلى المتحف الجوي	13296	116129	https://ar.wikinews.org/wiki?curid=13296	3ef6a2fd18a715beba53c7b94b828116
ar-13297	وضع أول خريطة لتوزع المياه الجوفية في أفريقيا	13297	116130	https://ar.wikinews.org/wiki?curid=13297	18fa0fd1108e57f6e84b1110a9f63597
ar-13319	البنتاغون ينشئ جهازاً جديداً للتجسس	13319	116132	https://ar.wikinews.org/wiki?curid=13319	0f2661a6cca6fe1d26325424aad28988
ar-13326	لجنة الانتخابات المصرية تستبعد أحمد شفيق من السباق الرئاسي	13326	116133	https://ar.wikinews.org/wiki?curid=13326	724b607b3b2860b2f17e8c9b32eb5865
ar-13328	محكمة الجنح تؤيد الحكم على عادل إمام بالحبس والغرامة بتهمة «ازدراء الأديان»	13328	116134	https://ar.wikinews.org/wiki?curid=13328	53e56f995ac0b832a5c5729ebce61450
ar-13357	إعلان القائمة النهائية لمرشحي الانتخابات الرئاسية في مصر	13357	116135	https://ar.wikinews.org/wiki?curid=13357	12b1d4c2990842bcb4f063dac224c64b
ar-13362	إدانة رئيس ليبيريا السابق تشارلز تايلور بالتواطؤ في جرائم حرب في سيراليون	13362	116136	https://ar.wikinews.org/wiki?curid=13362	bcad5250df9a3a1ba8046799239cbd1e
ar-13363	محكمة جنح ترفض دعوى اتهام عادل إمام وأربعة آخرين بازدراء الأديان	13363	116137	https://ar.wikinews.org/wiki?curid=13363	99f993fa2dba1e42dc6d0adb9467af99
ar-13367	إيقاف سفينة محملة بالسلاح في المياه الإقليمية اللبنانية	13367	116138	https://ar.wikinews.org/wiki?curid=13367	f8e4ac66cfe2be411074fb8197acac9f
ar-13379	«ميديا بارت» ينشر وثيقة عن موافقة ليبيا على دعم حملة ساركوزي في 2007	13379	116139	https://ar.wikinews.org/wiki?curid=13379	374f394e9e3711cca57de82743764678
ar-13400	ساركوزي ينفي تمويل القذافي لحملته الرئاسية وينوي مقاضاة «ميديا بارت» التي نشرتها	13400	116140	https://ar.wikinews.org/wiki?curid=13400	5b68f2362a2676e8c63d7e0cae7a79bf
ar-13404	حملة الدعاية الانتخابية تنطلق رسمياً في مصر	13404	144492	https://ar.wikinews.org/wiki?curid=13404	d45c078a5ab72fc1bac5b77556c06808
ar-13413	مسيرات ومظاهرات في موسكو بمناسبة عيد العمال	13413	116142	https://ar.wikinews.org/wiki?curid=13413	051d82b950e1b11e9d7d4d1ac6fa55f5
ar-13427	تفريق احتفال بيوم القراءة العالمي في الرباط	13427	116143	https://ar.wikinews.org/wiki?curid=13427	5c7b9021855f98b0a3c51bc69b1d96b5
ar-13437	تسليم جائزة اليونسكو لحرية الصحافة في تونس	13437	116144	https://ar.wikinews.org/wiki?curid=13437	4308beb2b6b5e3da4032d33a956eeaa2
ar-13440	القضاء التونسي يحكم بالغرامة على مدير قناة بسمة	13440	116145	https://ar.wikinews.org/wiki?curid=13440	0806660d72e9dc36ca99d4bb4418f210
ar-13446	البرلمان المجري ينتخب يانوش أدير رئيساً للجمهورية	13446	116146	https://ar.wikinews.org/wiki?curid=13446	990b27a7b801036bf2bff4472a133815
ar-13455	مقتل 10 أشخاص نتيجة غارة أمريكية على وزيرستان	13455	116147	https://ar.wikinews.org/wiki?curid=13455	00934e006021b74ced3df89486164c69
ar-13459	الجولة الثانية من الانتخابات الرئاسية تبدأ في فرنسا	13459	116148	https://ar.wikinews.org/wiki?curid=13459	789f54f361a866b234d66c8f2b0634ac
ar-13467	نتائج الانتخابات التشريعية التكميلية في إيران: فوز المحافظين	13467	116149	https://ar.wikinews.org/wiki?curid=13467	31450a428420e58beb54d821eb40c862
ar-13470	فرانسوا أولاند يتقدم على ساركوزي في النتائج المبدئية للانتخابات الرئاسية	13470	116150	https://ar.wikinews.org/wiki?curid=13470	1858b44641042e348597f65dde195f6c
ar-13472	اعتقال أكثر من 200 مشارك في «المسيرة المليونية» في موسكو	13472	116151	https://ar.wikinews.org/wiki?curid=13472	e3c367d902cebab6fc4c03c24d6dbc25
ar-13473	ساركوزي يعترف بهزيمته في الانتخابات ويهنئ أولاند بالفوز	13473	116152	https://ar.wikinews.org/wiki?curid=13473	952ac0d691c32d32a8fa3a62d345b1dd
ar-13486	سلطات البحرين تعتقل نبيل رجب فور عودته من بيروت	13486	116153	https://ar.wikinews.org/wiki?curid=13486	fe69537745eb1afb653eadb316ea42f6
ar-13488	فلاديمير بوتين رئيس روسيا يؤدي اليمين الدستورية	13488	116154	https://ar.wikinews.org/wiki?curid=13488	f08d3781641ed15a51cc68e98f4192a8
ar-13498	الإنتربول يصدر «مذكرة حمراء» بحق طارق الهاشمي	13498	116155	https://ar.wikinews.org/wiki?curid=13498	6a1a085b0640aea3d5bfd3cd64b57802
ar-13521	مئات القتلى والجرحى نتيجة انفجارين على المتحلق الجنوبي في دمشق	13521	116156	https://ar.wikinews.org/wiki?curid=13521	324dbadf775833f4416368f192ba28c3
ar-13528	لجنة خبراء توصي بطرح تروفادا كأول دواء لاتقاء الأيدز	13528	116157	https://ar.wikinews.org/wiki?curid=13528	670e24efdad75cac70ab188df5cffd4d
ar-13536	ملك السعودية يعفي العبيكان من منصب مستشار الديوان الملكي	13536	116158	https://ar.wikinews.org/wiki?curid=13536	82e26fb93e89671493ed840dc0854d29
ar-13541	محاولات حل أزمة تشكيل الحكومة الجديدة في اليونان	13541	116159	https://ar.wikinews.org/wiki?curid=13541	bf8ad866367b73b424f534c41ecd501a
ar-13547	أنباء عن اتفاق تشكيل حكومة مؤقتة في اليونان	13547	116160	https://ar.wikinews.org/wiki?curid=13547	1ddfd3b30e81a9fb8994a2126f7e9a4d
ar-13552	ليبيا تمدد فترة تسجيل الناخبين لمدة سبعة أيام لزيادة المشاركة	13552	116161	https://ar.wikinews.org/wiki?curid=13552	862d88543ae08c9d669b8ac81437df67
ar-13561	فرانسوا أولاند يتسلم رئاسة فرنسا من ساركوزي	13561	116162	https://ar.wikinews.org/wiki?curid=13561	186286695dcd53790502d2de1d9c1b9e
ar-13568	البرلمان اليوناني المنتخب يفشل في تشكيل حكومة مما يحتم إعادة الانتخابات	13568	116163	https://ar.wikinews.org/wiki?curid=13568	9d24b7a9d64c9c15f4848f1d03a5a6c9
ar-13571	الأردن تبعد 50 لاجئاً سورياً	13571	116164	https://ar.wikinews.org/wiki?curid=13571	c6884ff8ac7a4044c3e37c478508dec9
ar-13578	تقرير منظمة الصحة العالمية يشير إلى ازدياد الأمراض غير السارية	13578	116165	https://ar.wikinews.org/wiki?curid=13578	8fa4702acb10b3c8b0bbbd9e52911d62
ar-13580	الخارجية الفرنسية تصدر بياناً رسمياً بشأن لفظ اسم رئيس الوزراء الجديد بالعربية	13580	116166	https://ar.wikinews.org/wiki?curid=13580	6321aa8144b502e6519648cb27bb6317
ar-13594	الإكثار من شرب القهوة يقلل خطر الموت	13594	116167	https://ar.wikinews.org/wiki?curid=13594	e717eaa81d1b54e09316e49bddff089f
ar-13596	وفاة وردة الجزائرية	13596	116168	https://ar.wikinews.org/wiki?curid=13596	02b58b0c921d3ce4e0e0203ce3357c4f
ar-13611	عبد الباسط المقرحي المدان في قضية لوكربي توفي في منزله	13611	116169	https://ar.wikinews.org/wiki?curid=13611	28cd7e0d3f9a35da07d558f4203ad9c8
ar-13613	مقتل أكثر من خمسين جندي في تفجير انتحاري بصنعاء	13613	116170	https://ar.wikinews.org/wiki?curid=13613	c50dbed32b126763ee4213fd5d58966e
ar-13616	وفاة روبن غيب مغني فرقة بي جيز	13616	116171	https://ar.wikinews.org/wiki?curid=13616	52f3bac95729e0cd4d54d8922b5a095e
ar-13658	قريباً تنطلق أول قناة فضائية كل مذيعاتها منقبات	13658	123368	https://ar.wikinews.org/wiki?curid=13658	144289a8edb1684389ea5273ccb60241
ar-13673	مجلس الشعب السوري المنتخب يعقد أول جلسة له	13673	116173	https://ar.wikinews.org/wiki?curid=13673	b8bed743b02031c6034def362160491f
ar-13706	النتائج غير الرسمية لانتخابات الرئاسة المصرية	13706	116174	https://ar.wikinews.org/wiki?curid=13706	6e1b5b19e8f70defb25ad352fe6d0535
ar-13709	منظمة الصحة العالمية تحذر من عودة شلل الأطفال	13709	116175	https://ar.wikinews.org/wiki?curid=13709	6c4ef2fc3f2188d54bd3b394a2e94c92
ar-13721	عشرات القتلى في مجزرة الحولة بسوريا	13721	116176	https://ar.wikinews.org/wiki?curid=13721	8ea402bde85d52abd138a588aa8fc625
ar-13744	الصين واليابان تتفقان على التعامل المباشر بعملتيهما	13744	116177	https://ar.wikinews.org/wiki?curid=13744	6f25e19df3e66a5bdd43138696ca9b98
ar-13746	إعلان نتائج الانتخابات الرئاسية المصرية 2012	13746	116178	https://ar.wikinews.org/wiki?curid=13746	57c9145f9a5bf506b34803efc1f291e7
ar-13787	فيروس حواسيب خطير ينتشر في الشرق الأوسط	13787	116179	https://ar.wikinews.org/wiki?curid=13787	af5e213f9decd65bcf6d697fff21e6f5
ar-13808	المحكمة الخاصة بسيراليون تحكم على تايلور بالسجن 50 سنة	13808	116180	https://ar.wikinews.org/wiki?curid=13808	87823688f4507af88bf11904e124179a
ar-13811	المحكمة العليا في بريطانيا ترفض طلب أسانج بعدم ترحيله إلى السويد	13811	116181	https://ar.wikinews.org/wiki?curid=13811	b67a22b71798c0dcafef8c25498da145
ar-13821	41 قتيلا بسوريا ومهلة للنظام	13821	40201	https://ar.wikinews.org/wiki?curid=13821	4e183f2b68b75735bfa549a7b5b5b18b
ar-13824	مجلس النواب الأردني يصوت لوقف برنامج الطاقة النووية	13824	80158	https://ar.wikinews.org/wiki?curid=13824	74654bc50a7702d621024c0df4ae7035
ar-13828	قائد الحرس الثوري الإيراني يزور الجزر الثلاث	13828	40840	https://ar.wikinews.org/wiki?curid=13828	76a03d71ff802f1e1aeef2473fcfdae7
ar-13843	صدور حكم على مبارك ووزير داخليته بالسجن المؤبد	13843	116182	https://ar.wikinews.org/wiki?curid=13843	c078eb1b75099491212173cb0b839f1a
ar-13869	12 قتيلاً في اشتباكات بطرابلس	13869	40761	https://ar.wikinews.org/wiki?curid=13869	fc3977af365570422e892e5dbeef2319
ar-13871	المظاهرات احتجاجاً على زيادة رسوم التعليم تعود إلى مونتريال	13871	116183	https://ar.wikinews.org/wiki?curid=13871	7a6c299e37af67a44405db4636d065d1
ar-13879	حزب القراصنة الفرنسي ينوي الخوض في الانتخابات	13879	116184	https://ar.wikinews.org/wiki?curid=13879	2f0891c371ea0eaf78764b521df22bd6
ar-13893	استعداد عالمي لعبور الزهرة	13893	46399	https://ar.wikinews.org/wiki?curid=13893	49ddc419cbc51c9730b4806887a1083e
ar-13894	بوتين يصل إلى بكين للتباحث مع هو جينتاو	13894	116185	https://ar.wikinews.org/wiki?curid=13894	1aa01628f041675c1e4650a62a85c79e
ar-13925	وفاة كاتب الخيال العلمي راي برادبري	13925	116186	https://ar.wikinews.org/wiki?curid=13925	a7713f83e148730e6a1b60ef21cc1e8d
ar-13929	انتهاء آخر عبور للزهرة في هذا القرن	13929	40811	https://ar.wikinews.org/wiki?curid=13929	d71507b611da0a98a225e4fee264c83f
ar-13938	النيوترينو لا يتجاوز سرعة الضوء	13938	116187	https://ar.wikinews.org/wiki?curid=13938	c13dd4f0f72572a567456d620043b012
ar-13941	حركة الشباب الصومالية تعلن عن مكافأة عينية مقابل كشف مكان وجود أوباما	13941	116188	https://ar.wikinews.org/wiki?curid=13941	adeaf71adf13d2191d48fb1c5055e2c3
ar-13948	الصين تعدل في قوانينها لتسمح بإنتاج أدوية رخيصة	13948	116189	https://ar.wikinews.org/wiki?curid=13948	f9c33eff9713d21a667f576afa0fbbd7
