docid	position	length	mention	url	lang	qid	qid_in_refs	freq_bin
ta-2258	386	30	ஐக்கிய மக்கள் சுதந்திர முன்னணி	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF_%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D_%E0%AE%9A%E0%AF%81%E0%AE%A4%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0_%E0%AE%AE%E0%AF%81%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%A3%E0%AE%BF	ta	Q2724491	True	3
ta-2258	432	20	ஐக்கிய தேசியக் கட்சி	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF_%E0%AE%A4%E0%AF%87%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AE%9F%E0%AF%8D%E0%AE%9A%E0%AE%BF	ta	Q1321770	True	4
ta-2258	1831	10	திருகோணமலை	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%8B%E0%AE%A3%E0%AE%AE%E0%AE%B2%E0%AF%88	ta	Q323873	True	4
ta-2260	84	6	இலங்கை	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B2%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%88	ta	Q854	True	5
ta-2260	168	14	மகிந்த ராஜபக்ச	http://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%95%E0%AE%BF%E0%AE%A8%E0%AF%8D%E0%AE%A4_%E0%AE%B0%E0%AE%BE%E0%AE%9C%E0%AE%AA%E0%AE%95%E0%AF%8D%E0%AE%9A	ta	Q57338	True	3
ta-2260	400	20	ஐக்கிய தேசியக் கட்சி	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF_%E0%AE%A4%E0%AF%87%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AE%9F%E0%AF%8D%E0%AE%9A%E0%AE%BF	ta	Q1321770	True	4
ta-2260	486	13	சரத் பொன்சேகா	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B0%E0%AE%A4%E0%AF%8D_%E0%AE%AA%E0%AF%8A%E0%AE%A9%E0%AF%8D%E0%AE%9A%E0%AF%87%E0%AE%95%E0%AE%BE	ta	Q1395772	True	3
ta-2260	774	5	கண்டி	http://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BF	ta	Q203197	True	4
ta-2260	788	10	திருகோணமலை	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%8B%E0%AE%A3%E0%AE%AE%E0%AE%B2%E0%AF%88	ta	Q323873	True	4
ta-2266	71	6	இலங்கை	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B2%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%88	ta	Q854	True	5
ta-2266	79	13	ஆப்கானித்தான்	http://ta.wikipedia.org/wiki/%E0%AE%86%E0%AE%AA%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%A9%E0%AE%BF%E0%AE%B8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AF%8D	ta	Q889	True	5
ta-2266	210	11	ஆஸ்திரேலியா	http://ta.wikipedia.org/wiki/%E0%AE%86%E0%AE%B8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%87%E0%AE%B2%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q408	True	5
ta-2266	957	7	கான்பரா	http://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BE%E0%AE%A9%E0%AF%8D%E0%AE%AA%E0%AE%B0%E0%AE%BE	ta	Q3114	True	5
ta-2266	1808	23	பன்னாட்டு மன்னிப்பு அவை	http://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AF%81_%E0%AE%AE%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%BF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81_%E0%AE%85%E0%AE%B5%E0%AF%88	ta	Q42970	True	5
ta-2266	1841	11	இந்தோனேசியா	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%8B%E0%AE%A9%E0%AF%87%E0%AE%9A%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q252	True	5
ta-2267	64	4	பூமி	http://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AF%82%E0%AE%AE%E0%AE%BF	ta	Q2	True	5
ta-2267	97	6	வெள்ளி	http://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AF%86%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF_(%E0%AE%95%E0%AF%8B%E0%AE%B3%E0%AF%8D)	ta	Q313	True	5
ta-2267	118	6	எரிமலை	http://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B0%E0%AE%BF%E0%AE%AE%E0%AE%B2%E0%AF%88	ta	Q8072	True	5
ta-2267	177	7	ஐரோப்பா	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%B0%E0%AF%8B%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE	ta	Q46	True	5
ta-2267	396	19	அகச்சிவப்புக் கதிர்	http://ta.wikipedia.org/wiki/%E0%AE%85%E0%AE%95%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BF%E0%AE%B5%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%8D	ta	Q11388	True	5
ta-2267	745	11	கலிபோர்னியா	http://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%B2%E0%AE%BF%E0%AE%AA%E0%AF%8B%E0%AE%B0%E0%AF%8D%E0%AE%A9%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q99	True	5
ta-2267	1146	8	சிறுகோள்	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%BF%E0%AE%B1%E0%AF%81%E0%AE%95%E0%AF%8B%E0%AE%B3%E0%AF%8D	ta	Q3863	True	5
ta-2268	110	9	போலந்தின்	http://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AF%8B%E0%AE%B2%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81	ta	Q36	True	5
ta-2268	133	17	லேக் காச்சின்ஸ்கி	http://ta.wikipedia.org/wiki/%E0%AE%B2%E0%AF%87%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AE%BF%E0%AE%A9%E0%AF%8D%E0%AE%B8%E0%AF%8D%E0%AE%95%E0%AE%BF	ta	Q2757	True	4
ta-2268	670	7	சோவியத்	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%8B%E0%AE%B5%E0%AE%BF%E0%AE%AF%E0%AE%A4%E0%AF%8D	ta	Q15180	True	5
ta-2268	945	6	வார்சா	http://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%9A%E0%AE%BE	ta	Q270	True	5
ta-2271	76	12	தாய்லாந்தின்	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BE%E0%AE%AF%E0%AF%8D%E0%AE%B2%E0%AE%BE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81	ta	Q869	True	5
ta-2272	65	10	திருகோணமலை	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BF%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%8B%E0%AE%A3%E0%AE%AE%E0%AE%B2%E0%AF%88	ta	Q323873	True	4
ta-2272	84	5	கண்டி	http://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%A3%E0%AF%8D%E0%AE%9F%E0%AE%BF	ta	Q203197	True	4
ta-2272	364	12	நாவலப்பிட்டி	http://ta.wikipedia.org/wiki/%E0%AE%A8%E0%AE%BE%E0%AE%B5%E0%AE%B2%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BF%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%BF	ta	Q3536138	True	2
ta-2273	188	28	ஐரியக் குடியரசு இராணுவத்தில்	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%81%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%B0%E0%AE%9A%E0%AF%81_%E0%AE%87%E0%AE%B0%E0%AE%BE%E0%AE%A3%E0%AF%81%E0%AE%B5%E0%AE%AE%E0%AF%8D	ta	Q504628	True	4
ta-2276	105	8	சூடானில்	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%82%E0%AE%9F%E0%AE%BE%E0%AE%A9%E0%AF%8D	ta	Q1049	True	5
ta-2276	956	11	தார்ஃபூரில்	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BE%E0%AE%B0%E0%AF%8D%E0%AE%83%E0%AE%AA%E0%AF%82%E0%AE%B0%E0%AF%8D	ta	Q46733	True	4
ta-2281	46	14	கிர்கிஸ்தானின்	http://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%B8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AF%8D	ta	Q813	True	5
ta-2281	1369	9	அமெரிக்கா	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF_%E0%AE%85%E0%AE%AE%E0%AF%86%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE	ta	Q30	True	5
ta-2282	56	8	சோமாலியா	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%8B%E0%AE%AE%E0%AE%BE%E0%AE%B2%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q1045	True	5
ta-2283	65	7	இந்தியா	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q668	True	5
ta-2283	126	9	தமிழ்நாடு	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D%E0%AE%A8%E0%AE%BE%E0%AE%9F%E0%AF%81	ta	Q1445	True	5
ta-2283	223	6	தில்லி	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BF%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BF	ta	Q1353	True	5
ta-2283	822	11	மகாராஷ்டிரா	http://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%95%E0%AE%BE%E0%AE%B0%E0%AE%BE%E0%AE%B7%E0%AF%8D%E0%AE%9F%E0%AE%BF%E0%AE%B0%E0%AE%BE	ta	Q1191	True	5
ta-2284	72	4	சீனா	http://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D_%E0%AE%9A%E0%AF%80%E0%AE%A9%E0%AE%95%E0%AF%8D_%E0%AE%95%E0%AF%81%E0%AE%9F%E0%AE%BF%E0%AE%AF%E0%AE%B0%E0%AE%9A%E0%AF%81	ta	Q148	True	5
ta-2284	126	11	நிலநடுக்கம்	http://ta.wikipedia.org/wiki/%E0%AE%A8%E0%AE%BF%E0%AE%B2%E0%AE%A8%E0%AE%9F%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%AE%E0%AF%8D	ta	Q7944	True	5
ta-2284	1304	11	திபெத்தியர்	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AE%BF%E0%AE%AA%E0%AF%86%E0%AE%A4%E0%AF%8D	ta	Q17252	True	5
ta-2285	49	7	இந்தியா	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q668	True	5
ta-2285	61	11	மேற்கு வங்க	http://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AF%87%E0%AE%B1%E0%AF%8D%E0%AE%95%E0%AF%81_%E0%AE%B5%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B3%E0%AE%AE%E0%AF%8D	ta	Q1356	True	5
ta-2285	145	7	சூறாவளி	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%82%E0%AE%B1%E0%AE%BE%E0%AE%B5%E0%AE%B3%E0%AE%BF	ta	Q79602	True	4
ta-2285	1016	15	வங்காள விரிகுடா	http://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%BE%E0%AE%B3_%E0%AE%B5%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AF%81%E0%AE%9F%E0%AE%BE	ta	Q38684	True	4
ta-2285	1336	6	இலங்கை	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B2%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%88	ta	Q854	True	5
ta-2287	69	8	சோமாலியா	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%8B%E0%AE%AE%E0%AE%BE%E0%AE%B2%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q1045	True	5
ta-2287	94	6	வானொலி	http://ta.wikipedia.org/wiki/%E0%AE%B5%E0%AE%BE%E0%AE%A9%E0%AF%8A%E0%AE%B2%E0%AE%BF	ta	Q3537732	True	5
ta-2287	189	8	இசுலாமிய	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%9A%E0%AF%81%E0%AE%B2%E0%AE%BE%E0%AE%AE%E0%AF%8D	ta	Q432	True	5
ta-2287	1016	3	ஐநா	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%A8%E0%AE%BE	ta	Q1065	True	5
ta-2287	1107	8	பாப் இசை	http://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%BE%E0%AE%AA%E0%AF%8D_%E0%AE%87%E0%AE%9A%E0%AF%88	ta	Q37073	True	5
ta-2287	1242	13	உதைபந்தாட்டம்	http://ta.wikipedia.org/wiki/%E0%AE%89%E0%AE%A4%E0%AF%88%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%9F%E0%AF%8D%E0%AE%9F%E0%AE%AE%E0%AF%8D	ta	Q1081491	True	3
ta-2289	47	5	பர்மா	http://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%B0%E0%AF%8D%E0%AE%AE%E0%AE%BE	ta	Q836	True	5
ta-2289	87	9	ரங்கூனில்	http://ta.wikipedia.org/wiki/%E0%AE%B0%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%82%E0%AE%A9%E0%AF%8D	ta	Q37995	True	4
ta-2295	85	7	இந்தியா	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q668	True	5
ta-2295	180	19	ஜி.எஸ்.எல்.வி - டி3	http://ta.wikipedia.org/wiki/%E0%AE%9C%E0%AE%BF._%E0%AE%8E%E0%AE%B8%E0%AF%8D._%E0%AE%8E%E0%AE%B2%E0%AF%8D._%E0%AE%B5%E0%AE%BF	ta	Q249238	True	3
ta-2295	309	6	சென்னை	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%86%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AF%88	ta	Q1352	True	5
ta-2295	759	5	இசுரோ	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B8%E0%AF%8D%E0%AE%B0%E0%AF%8B	ta	Q229058	True	4
ta-2295	1222	7	உருசியா	http://ta.wikipedia.org/wiki/%E0%AE%B0%E0%AE%B7%E0%AF%8D%E0%AE%AF%E0%AE%BE	ta	Q159	True	5
ta-2295	1375	9	அமெரிக்கா	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%AF_%E0%AE%85%E0%AE%AE%E0%AF%86%E0%AE%B0%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE	ta	Q30	True	5
ta-2297	142	6	எரிமலை	http://ta.wikipedia.org/wiki/%E0%AE%8E%E0%AE%B0%E0%AE%BF%E0%AE%AE%E0%AE%B2%E0%AF%88	ta	Q8072	True	5
ta-2297	242	7	ஐரோப்பா	http://ta.wikipedia.org/wiki/%E0%AE%90%E0%AE%B0%E0%AF%8B%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%BE	ta	Q46	True	5
ta-2297	368	10	அயர்லாந்து	http://ta.wikipedia.org/wiki/%E0%AE%85%E0%AE%AF%E0%AE%B0%E0%AF%8D%E0%AE%B2%E0%AE%BE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81	ta	Q22890	True	5
ta-2297	385	10	பின்லாந்து	http://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%BF%E0%AE%A9%E0%AF%8D%E0%AE%B2%E0%AE%BE%E0%AE%A8%E0%AF%8D%E0%AE%A4%E0%AF%81	ta	Q33	True	5
ta-2299	48	6	இலங்கை	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%B2%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AF%88	ta	Q854	True	5
ta-2299	77	19	லசந்த விக்கிரமதுங்க	http://ta.wikipedia.org/wiki/%E0%AE%B2%E0%AE%9A%E0%AE%A8%E0%AF%8D%E0%AE%A4_%E0%AE%B5%E0%AE%BF%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AE%AE%E0%AE%A4%E0%AF%81%E0%AE%99%E0%AF%8D%E0%AE%95	ta	Q687745	True	2
ta-2300	83	14	கிர்கிஸ்தானில்	http://ta.wikipedia.org/wiki/%E0%AE%95%E0%AE%BF%E0%AE%B0%E0%AF%8D%E0%AE%95%E0%AE%BF%E0%AE%B8%E0%AF%8D%E0%AE%A4%E0%AE%BE%E0%AE%A9%E0%AF%8D	ta	Q813	True	5
ta-2300	1677	11	பராக் ஒபாமா	http://ta.wikipedia.org/wiki/%E0%AE%AA%E0%AE%B0%E0%AE%BE%E0%AE%95%E0%AF%8D_%E0%AE%92%E0%AE%AA%E0%AE%BE%E0%AE%AE%E0%AE%BE	ta	Q76	True	5
ta-2301	90	13	சவுதி அரேபியா	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AE%B5%E0%AF%81%E0%AE%A4%E0%AE%BF_%E0%AE%85%E0%AE%B0%E0%AF%87%E0%AE%AA%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q851	True	5
ta-2301	113	8	முஸ்லிம்	http://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AF%81%E0%AE%B8%E0%AF%8D%E0%AE%B2%E0%AE%BF%E0%AE%AE%E0%AF%8D	ta	Q47740	True	5
ta-2301	139	5	மக்கா	http://ta.wikipedia.org/wiki/%E0%AE%AE%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AE%BE	ta	Q5806	True	5
ta-2301	438	8	தைவானில்	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%88%E0%AE%B5%E0%AE%BE%E0%AE%A9%E0%AF%8D	ta	Q22502	True	5
ta-2301	1751	6	ரமதான்	http://ta.wikipedia.org/wiki/%E0%AE%B0%E0%AE%AE%E0%AE%B2%E0%AE%BE%E0%AE%A9%E0%AF%8D	ta	Q41662	True	4
ta-2301	1798	8	துபாயில்	http://ta.wikipedia.org/wiki/%E0%AE%A4%E0%AF%81%E0%AE%AA%E0%AE%BE%E0%AE%AF%E0%AF%8D	ta	Q612	True	5
ta-2303	70	8	சோமாலியா	http://ta.wikipedia.org/wiki/%E0%AE%9A%E0%AF%8B%E0%AE%AE%E0%AE%BE%E0%AE%B2%E0%AE%BF%E0%AE%AF%E0%AE%BE	ta	Q1045	True	5
ta-2303	214	7	இசுலாமி	http://ta.wikipedia.org/wiki/%E0%AE%87%E0%AE%9A%E0%AF%81%E0%AE%B2%E0%AE%BE%E0%AE%AE%E0%AF%8D	ta	Q432	True	5
