docid	title	curid	revid	url	text_md5
sr-116849	Београд: Александар Шапић и Љиљана Јовчић посетили „Брезу”, први спортско-еколошки вртић у Србији	116849	3089030	https://sr.wikinews.org/wiki?curid=116849	42b6eac73bfeacf4b2833bba347041ac
sr-116855	Београд: Дочек за прваке Европе у одбојци испред Скупштине града	116855	3089041	https://sr.wikinews.org/wiki?curid=116855	f3938374b341a05e63cb4592e3dff4d6
sr-116872	Ђоковић: Повреда није озбиљна али захтева одмор	116872	3089110	https://sr.wikinews.org/wiki?curid=116872	52ef540c96870ffa686b2d290cccb83a
sr-116873	Реџепи: Силом на евентуалне насилне српске демонстранте	116873	3089109	https://sr.wikinews.org/wiki?curid=116873	c57ef20101411e743920916a031685f7
sr-116874	Срби ојачали барикаду на главном мосту	116874	3089111	https://sr.wikinews.org/wiki?curid=116874	89d192fcc60925923ef5996ed558bb52
sr-116880	Сведок о убиству Муслимана код Санског Моста	116880	3089119	https://sr.wikinews.org/wiki?curid=116880	669aa3f8d97e48532258a649e71db59e
sr-116881	Stanje mirno, Srbi pojačali barikade	116881	3089236	https://sr.wikinews.org/wiki?curid=116881	3728985c2b6de31bc6f2665c74d19731
sr-116897	Sever Kosova možda pod međunarodnom upravom	116897	3089240	https://sr.wikinews.org/wiki?curid=116897	981fba5b4cf95790bcbcd2b2600e1a33
sr-116898	Jovanovski izgubila u prvom kolu	116898	3089224	https://sr.wikinews.org/wiki?curid=116898	8332d38f6c33d08d79ffbb77301f32d4
sr-116901	U Kupu Srbije nema popravnog	116901	3089228	https://sr.wikinews.org/wiki?curid=116901	b76d413642ec1256dd20dd61f639eaf9
sr-116904	Utakmice u Kupu imaju dva lica	116904	3089229	https://sr.wikinews.org/wiki?curid=116904	24627cdefd3cd72c10218bf9250e9566
sr-116905	Београд: Нова уредба уводи ред у област туризма	116905	3089174	https://sr.wikinews.org/wiki?curid=116905	178837d3012fb09e2d965dc83b4e8132
sr-116909	Mladima ne smetaju uvredljivi izrazi	116909	3089241	https://sr.wikinews.org/wiki?curid=116909	44ca28e7e18c1fb2003aff498e48d637
sr-116910	Ernandez ozdravio	116910	3089231	https://sr.wikinews.org/wiki?curid=116910	3fc2d39e515956deb8112af52f1ee8a7
sr-116916	Kfor i Euleks prebacuju odgovronost na Srbe	116916	3089242	https://sr.wikinews.org/wiki?curid=116916	9cd143a2897141033852630d834dbc66
sr-116920	Rudi Fernandez u Realu	116920	3089233	https://sr.wikinews.org/wiki?curid=116920	c135cecc4cc7ccb8adbd5d0aa72545cc
sr-116924	Ager slomio rebro	116924	3089235	https://sr.wikinews.org/wiki?curid=116924	a963bd0e2f17169d345b9269fe938659
sr-116925	Privedena trojica bivših pripadnika JSO	116925	3089422	https://sr.wikinews.org/wiki?curid=116925	e4d9a1a594ad7b04ce07530684fb0be9
sr-116932	Nastavljena dežurstva na barikadama	116932	3089394	https://sr.wikinews.org/wiki?curid=116932	ec5d3929ca03e536a875110c30c44c70
sr-116956	Origami model DNK za Ginisa	116956	3089440	https://sr.wikinews.org/wiki?curid=116956	9aad7b6b33be4960abd6670459f4fa95
sr-116957	Umesto Gasperinija Ranijeri ili Figo	116957	3089381	https://sr.wikinews.org/wiki?curid=116957	f59e5dd9c07f135bf51cbb6e2a345681
sr-116961	Fetel bi titulu već u Singapuru	116961	3089377	https://sr.wikinews.org/wiki?curid=116961	47708e139be2b09182125d1e9ecfc950
sr-116963	Београд: Донет низ одлука из области урбанизма	116963	3089327	https://sr.wikinews.org/wiki?curid=116963	e4fbe111992e0186e31ec72671bc09f2
sr-116965	Smanjen kreditni rejting Fijata	116965	3089417	https://sr.wikinews.org/wiki?curid=116965	43bd494551b71d5b728c0e3312842497
sr-116966	Gasperini dobio otkaz	116966	3089380	https://sr.wikinews.org/wiki?curid=116966	a224afce1588ef40d293de69d79c78dd
sr-116974	MMF upozorava na rast finansijskih rizika	116974	3089419	https://sr.wikinews.org/wiki?curid=116974	0710aa894d20e9f782819f267af976ce
sr-116977	Београд: Још један шпански трамвај од сутра на улицама Београда	116977	3089356	https://sr.wikinews.org/wiki?curid=116977	e18e7b86866b883668d252f53ca506df
sr-116978	Kolubara izbacila Hajduk iz Kule	116978	3089426	https://sr.wikinews.org/wiki?curid=116978	060f8338cb81e0888cfbb06a1771eb71
sr-116979	Grupa Albanaca napala šleper iz Srbije	116979	3089398	https://sr.wikinews.org/wiki?curid=116979	5db6603d8dd2b566694f310813eec50d
sr-116985	Počinje Vikend Medija Festival	116985	3089427	https://sr.wikinews.org/wiki?curid=116985	8c813508c55494a9f3b2ed4a22d59cb4
sr-116987	Rezultati šesnaestine finala Kupa Srbije	116987	3089450	https://sr.wikinews.org/wiki?curid=116987	20d441590c2885f016e69267b31e270b
sr-116994	Србија против Шведске у осмини финала	116994	3089447	https://sr.wikinews.org/wiki?curid=116994	29ea6c59103550682b3c779784d233a7
sr-116996	Типсаревић задовољан жребом	116996	3089446	https://sr.wikinews.org/wiki?curid=116996	972de9da53388686c83fd2ee490a5a4c
sr-117008	Marks bio odan suprug	117008	3089592	https://sr.wikinews.org/wiki?curid=117008	0b5f693c5ecafd07a443d8f7c212380a
sr-117009	Vozačima iz Raške policijsko zadržavanje do 48 sati	117009	3089585	https://sr.wikinews.org/wiki?curid=117009	10214b13fb90234318d66e5bd674d6e7
sr-117013	Rangnik nema više snage da trenira Šalke	117013	3089570	https://sr.wikinews.org/wiki?curid=117013	9659cd672bdcdc0fc3e851272f6f8f6c
sr-117015	Poljaci ne mogu da dokažu da su živi	117015	3089593	https://sr.wikinews.org/wiki?curid=117015	fe74a97aa18a8f0fce7e9b9abc3942cb
sr-117016	Kenjon Martin u Kini	117016	3134714	https://sr.wikinews.org/wiki?curid=117016	c0d066059f187609cebc8154ee790b4e
sr-117022	Bil Gejts i dalje najbogatiji Amerikanac	117022	3089598	https://sr.wikinews.org/wiki?curid=117022	8637bd2a4af63967baba5ba0bbbf49c0
sr-117024	Ranijeri novi trener Intera	117024	3089572	https://sr.wikinews.org/wiki?curid=117024	dc5668cfb350b528ea678c02c1080b8a
sr-117026	Uklanjanje žice medijska manipulacija	117026	3089599	https://sr.wikinews.org/wiki?curid=117026	6203bf83e359ce762f23ce7c47e888f0
sr-117028	Београд: Први асфалт у Ливадарској улици у Младеновцу	117028	3089508	https://sr.wikinews.org/wiki?curid=117028	c1b4adbd2c5ad1990a1270ab98ff90e6
sr-117034	Jagodina neće lako dati bodove	117034	3089576	https://sr.wikinews.org/wiki?curid=117034	de1472752fe91801d5b1cdaf4f14b683
sr-117037	El Maestro suspendovan zbog rasizma	117037	3089577	https://sr.wikinews.org/wiki?curid=117037	306fc50890ce3be9576179710f87ec25
sr-117039	Beograd iza događaja na severu Kosova	117039	3089602	https://sr.wikinews.org/wiki?curid=117039	44d2c197b65cd3325e2e6d4b5e23f2fb
sr-117042	Sokrates izašao iz bolnice	117042	3089582	https://sr.wikinews.org/wiki?curid=117042	087600da2391ee544633b9da0fd78d9a
sr-117048	Traže reciprocitet za robu iz Srbije	117048	3089609	https://sr.wikinews.org/wiki?curid=117048	33eb6d87f0b2cfca173b12f9c08fd00d
sr-117049	Београд: Обележен Светски дан без аутомобила на Ади Циганлији	117049	3089548	https://sr.wikinews.org/wiki?curid=117049	33df5aae464503ab4e70388ce4c92c43
sr-117061	Последњи сати пред пад сателита	117061	3091872	https://sr.wikinews.org/wiki?curid=117061	3e0e48b398764294d3128cad98d8c9ec
sr-117062	Прве казне у Француској за ношење никаба	117062	3089625	https://sr.wikinews.org/wiki?curid=117062	018413853dbc3b0f908541e82e7c0364
sr-117063	Објављени Асанжови мемоари	117063	3089624	https://sr.wikinews.org/wiki?curid=117063	6438f81f2503ff723301182f5f876229
sr-117064	Отворен Исламски центар у Њујорку	117064	3089623	https://sr.wikinews.org/wiki?curid=117064	bc72607d55d37b0d2bda2b8d45dc780b
sr-117068	KFOR zatvara puteve, Srbi probijaju nove	117068	3089774	https://sr.wikinews.org/wiki?curid=117068	44e467a864ec1ad8d5f827f6078e9b05
sr-117072	Štedljive sijalice nagrada za namirenje duga za struju	117072	3089781	https://sr.wikinews.org/wiki?curid=117072	7ced3f674c06e71f9c3eb38dfe943b98
sr-117079	Zadužbina Harvarda dostigla 32 milijarde dolara	117079	3089786	https://sr.wikinews.org/wiki?curid=117079	8c97def8f40aaaed2a0df6b13782ab30
sr-117091	Stanojević očekuje dobru utakmicu	117091	3089733	https://sr.wikinews.org/wiki?curid=117091	9ea60741ced3bd084aab51bba4e764ba
sr-117095	Hajduk najprijatnije iznenađenje	117095	3089734	https://sr.wikinews.org/wiki?curid=117095	b5fe3793eeb718cc7c38a39010bddc3c
sr-117097	Београд: „Породични сајам” у суботу и недељу испред Шопинг центра „Ушће”	117097	3089693	https://sr.wikinews.org/wiki?curid=117097	1c46dcb6270e76aa2b0dd44141cc0614
sr-117100	Otkazano veče Mis bikini zbog nemorala	117100	3089799	https://sr.wikinews.org/wiki?curid=117100	674f51be3397dc523473062adb284ccc
sr-117102	Riči Biti ostaje predsednik ITF	117102	3089738	https://sr.wikinews.org/wiki?curid=117102	21a42184944051ca2402713ca19f800d
sr-117103	Ljubomir Ristovski novi trener Novog Pazara	117103	3089741	https://sr.wikinews.org/wiki?curid=117103	f0a56ffb5f2ab129f7b43d0d1299f4f9
sr-117105	Hranila kokoške marihuanom	117105	3089802	https://sr.wikinews.org/wiki?curid=117105	109f8f9f1f094c1ba6f655b68d51f8ad
sr-117107	Vidić se i dalje oporavlja	117107	3089742	https://sr.wikinews.org/wiki?curid=117107	2f2e5184709bb39967a8bd26337f0077
sr-117108	Federer preskače turnir u Šangaju	117108	3089759	https://sr.wikinews.org/wiki?curid=117108	3f2bb380b9b67c08c4d65176d56b7f7f
sr-117110	Београд: Отворена ватрогасна станица у Борчи	117110	3089680	https://sr.wikinews.org/wiki?curid=117110	4506acb331251c98b4ff8fb7260c8071
sr-117111	Crvena zvezda izgubila od Segedina	117111	3099879	https://sr.wikinews.org/wiki?curid=117111	501851cb240a2079de92a52b4df553f6
sr-117116	Zvezda osvojila još jedan turnir u Bugarskoj	117116	3089770	https://sr.wikinews.org/wiki?curid=117116	83d5be589d3c9e33eb94956d652d3143
sr-117123	Vojvodina pobedila Primorac iz Kotora	117123	3089810	https://sr.wikinews.org/wiki?curid=117123	59ae240a1f094abd9b4859a639fb9750
sr-117137	Srbija počinje takmičenje na Evropskom prvenstvu	117137	3094659	https://sr.wikinews.org/wiki?curid=117137	c131d267b517537997b9c45b0978558c
sr-117151	Mesec dana pritvora za trinaestoricu vozača	117151	3089865	https://sr.wikinews.org/wiki?curid=117151	21b58d50a1b95ba5796b4e59adb351e9
sr-123061	Почела гужва у Олимпијском селу	123061	3107290	https://sr.wikinews.org/wiki?curid=123061	ba062f37cca994f9edc2b27678b70376
sr-123064	Kodi i njegove četiri žene tuže državu Juta	123064	3119318	https://sr.wikinews.org/wiki?curid=123064	1ae52c200d8b92a64008ca7a7f289a48
sr-123070	Prodato 1.6 miliona ulaznica za fudbalski turnir na OI	123070	3107270	https://sr.wikinews.org/wiki?curid=123070	b0bee7664ee902ac8e96de47463e5a40
sr-123076	Резултати 1. кола женског фудбалског турнира на ОИ	123076	3107661	https://sr.wikinews.org/wiki?curid=123076	6becb3a1f69f611073585b89425fc955
sr-123078	Подигнута српска застава у Олимпијском селу	123078	3107660	https://sr.wikinews.org/wiki?curid=123078	b126905123c1fdb8c6c23d5ad3c4147d
sr-123084	Veslači se žale na loš transport i malo hrane	123084	3107654	https://sr.wikinews.org/wiki?curid=123084	1e9fbab4f9fadabae5ac52a9f57b300c
sr-123095	Звезда у трећем коло квалификација за Лигу Европа	123095	3107645	https://sr.wikinews.org/wiki?curid=123095	cafb15f319c9ea8e8d7f3fa383a8f172
sr-123096	Чланови Владе положили заклетву	123096	3107644	https://sr.wikinews.org/wiki?curid=123096	98dde784b80214b675f5a77eee910b21
sr-123099	Срби блокирали пут у међузони код Јариња на Косову	123099	3107643	https://sr.wikinews.org/wiki?curid=123099	ccf15dcb58d538de13555f8132a6f5e0
sr-123100	Срби са Косова за укидање споразума Београда и Приштине	123100	3107642	https://sr.wikinews.org/wiki?curid=123100	acad9eab85d16138e5d2fe85f6e0a3f0
sr-123101	Камиони и даље не могу преко прелаза Јариње	123101	3107641	https://sr.wikinews.org/wiki?curid=123101	2ed0e9af8d3f4c13a5d5275c42805f2c
sr-123104	Еулекс: Убиства чланова ДСК политички обојено	123104	3107640	https://sr.wikinews.org/wiki?curid=123104	9ea0abfc5ca2523a6f6b094fe25ab17e
sr-123109	Почеле 30. летње олимпијске игре у Лондону	123109	3146607	https://sr.wikinews.org/wiki?curid=123109	136758ee86311f5c93124e3a77158628
sr-123110	Олимпијци из Србије почињу наступ у Лондону	123110	3107635	https://sr.wikinews.org/wiki?curid=123110	472652dc2e38aef0be86eb2b7d307d28
sr-123116	Бојана Јовановски освојила први WTA турнир у каријери	123116	3107630	https://sr.wikinews.org/wiki?curid=123116	c55ec0dde1d960f34dbd3046d39e374d
sr-123117	Прву златну медаљу на ОИ освојила Кинескиња	123117	3109133	https://sr.wikinews.org/wiki?curid=123117	a1e04c27a8aeaea71405e118a13c2ec4
sr-123119	Олимпијске игре, први дан	123119	3107628	https://sr.wikinews.org/wiki?curid=123119	a7ad2ceab971e282f753c63cad710873
sr-123123	Освојена 99. ОИ медаља за Србију	123123	3124028	https://sr.wikinews.org/wiki?curid=123123	ef2a6df1305ee89987b31d5f007a5e93
sr-123124	Mark Vortington potpisao za Radnički iz Kragujevca	123124	3107626	https://sr.wikinews.org/wiki?curid=123124	085667ac9207d86a8262424c35fc26b9
sr-123125	Британци остали без медаље у бициклизму, Стевић 53.	123125	3107625	https://sr.wikinews.org/wiki?curid=123125	1609288bd37f49f70dbac0a3838d4550
sr-123132	Марко Јевтовић изгубио у првом колу	123132	3107623	https://sr.wikinews.org/wiki?curid=123132	f2af5e1192253d3e493d9a771d9d58c0
sr-123134	Резултати 2. кола и табеле група	123134	3107622	https://sr.wikinews.org/wiki?curid=123134	e7429597b1f0f03ccce6f7562bb90535
sr-123135	Александар Дреновак победио у првом колу	123135	3107621	https://sr.wikinews.org/wiki?curid=123135	eb83f8df6fededc6692682895837f791
sr-123140	Suspendovana uzbekistanska gimnastičarka	123140	3107617	https://sr.wikinews.org/wiki?curid=123140	679db889697c1827f2e5bb7f072abd2d
