docid	title	curid	revid	url	text_md5
es-55721	Maduro anuncia la creación del petro, la criptomoneda venezolana	55721	613597	https://es.wikinews.org/wiki?curid=55721	52c4e68d97175c6dd7d0dd3047ed7218
es-55722	Estados Unidos se retira del Pacto Mundial de la ONU sobre Migración y Refugiados	55722	613598	https://es.wikinews.org/wiki?curid=55722	aec6d304621323c9b368edf76d62817d
es-55723	El Gremio vence al Lanús y conquista su tercera Copa Libertadores	55723	613599	https://es.wikinews.org/wiki?curid=55723	74fd5bdb55bf7bf05cb5c2105bae3956
es-55724	El presidente de Brasil, Michel Temer, visitará el sudeste asiático y los países del Golfo Pérsico en 2018	55724	613600	https://es.wikinews.org/wiki?curid=55724	c60269c89c1bc6a086b1c6534b270f6a
es-55733	El conteo final de las elecciones en Honduras da la victoria al presidente Juan Orlando Hernández	55733	613601	https://es.wikinews.org/wiki?curid=55733	8a09c73ac68918a0ace4914b4c57bd34
es-55734	Se impone el voto nulo en las elecciones judiciales en Bolivia	55734	613602	https://es.wikinews.org/wiki?curid=55734	662028c4335d0b2fe9387e8219de6da7
es-55740	Los antidisturbios de Honduras se declaran en huelga para no reprimir las protestas	55740	613603	https://es.wikinews.org/wiki?curid=55740	01c35c41a26dea58a8f2142ec472cf74
es-55745	Putin anuncia que buscará su reelección en 2018	55745	613604	https://es.wikinews.org/wiki?curid=55745	96539646312c0c2d64a241f832f9f9e8
es-55748	Rechazan Ley de Seguridad Interior con protestas en la Ciudad de México	55748	613605	https://es.wikinews.org/wiki?curid=55748	c3af480cc5e805a8698f06a7fb9dc067
es-55749	Un juez pide desaforar y detener a la expresidenta y senadora Cristina Kirchner	55749	613606	https://es.wikinews.org/wiki?curid=55749	3ff7a0e1cc60fbb8856a2447c4c118fb
es-55750	Anuncian Abuelas de Plaza de Mayo nieta 126	55750	613607	https://es.wikinews.org/wiki?curid=55750	76e24f8a4b4cdd81e4710951a36bc954
es-55752	El COI expulsa a Rusia de Pyeongchang 2018; atletas rusos podrán competir bajo la bandera olímpica	55752	613608	https://es.wikinews.org/wiki?curid=55752	634168ec9034721b32a413f7cdfa2d47
es-55753	Trump reconoce a Jerusalén como capital de Israel	55753	613609	https://es.wikinews.org/wiki?curid=55753	14f9ecdb5549a13d79fd119e9094ed23
es-55755	Catorce cascos azules mueren por el ataque de un grupo rebelde en la República Democrática del Congo	55755	613610	https://es.wikinews.org/wiki?curid=55755	2a11c46096f69d32ab331d8d11342239
es-55762	Los bomberos avanzan en su combate a los incendios en California; confirman la primera muerte	55762	613611	https://es.wikinews.org/wiki?curid=55762	cfa511b2dbee6771dcab3645ec1da4a4
es-55765	Brasil y Bolivia firman acuerdos en las áreas de defensa y transporte	55765	613612	https://es.wikinews.org/wiki?curid=55765	602957540032ee01d0976385c608475a
es-55766	El recuento de votos confirma la victoria de Juan Orlando Hernández en las elecciones de Honduras	55766	613613	https://es.wikinews.org/wiki?curid=55766	c271669c6b0193c7e792edd1b1dae5f5
es-55768	El chavismo celebra su victoria en unas elecciones municipales boicoteadas por la oposición	55768	613614	https://es.wikinews.org/wiki?curid=55768	e3f8524a0550b5e2d18191af142ce00f
es-55769	Alabama elige a un senador demócrata por primera vez en 25 años; venció al republicano acusado de abuso sexual	55769	613615	https://es.wikinews.org/wiki?curid=55769	cc61445e19a59245e9e02af98bb283de
es-55770	Disney compra 21st Century Fox por 52 mil 400 millones de dólares	55770	613616	https://es.wikinews.org/wiki?curid=55770	8cef4a84084e05ffa30808a1eabd651d
es-55773	La oposición busca destituir al presidente peruano Kuczynski por el caso Odebrecht	55773	613617	https://es.wikinews.org/wiki?curid=55773	becb6b3311a46281664ec10d898bfb3a
es-55775	La Cámara de Diputados de México aprueba la polémica Ley de Seguridad Interior	55775	613618	https://es.wikinews.org/wiki?curid=55775	855adc9e45b7b5cc4a3f7fe5b11761d7
es-55779	Macri destituye al jefe de la Armada por el caso del submarino desaparecido	55779	613619	https://es.wikinews.org/wiki?curid=55779	23bb0b71e4971737c348963b6b8dba5c
es-55790	La ONU impone nuevas sanciones a Corea del Norte	55790	613620	https://es.wikinews.org/wiki?curid=55790	92c037a35d91acd81056b0c731593264
es-55791	Proyecto brasileño de inclusión a través de la música llegará a Angola	55791	613621	https://es.wikinews.org/wiki?curid=55791	fdbd4b11fc87b6d296c54afcb41ff28e
es-55795	Los partidos independentistas obtienen la mayoría absoluta pese a que Ciudadanos se convierte en la primera fuerza política del Parlamento de Cataluña	55795	613622	https://es.wikinews.org/wiki?curid=55795	b2f8187e6ae8f57afbb3f722d5fc8073
es-55797	Más de 200 muertos por el paso del tifón Tembin por Filipinas	55797	613623	https://es.wikinews.org/wiki?curid=55797	c8a3d6e976be4cf2c70bcacb8dd4c75e
es-55802	El presidente de Guatemala, Jimmy Morales, anuncia el traslado de la embajada en Israel de Tel Aviv a Jerusalén	55802	613624	https://es.wikinews.org/wiki?curid=55802	9cc298fb2097fc0f11d2f0a911f17882
es-55806	Un autobús descontrolado mata a al menos cuatro personas en una boca del Metro de Moscú	55806	613625	https://es.wikinews.org/wiki?curid=55806	c87f905f574beba70c7c8d8bea55ccf6
es-55807	El presidente peruano Kuczynski indulta al expresidente Alberto Fujimori que había sido condenado por crímenes de lesa humanidad	55807	613626	https://es.wikinews.org/wiki?curid=55807	e03f7c75323fbe8d42d621788da7098f
es-55813	Prohiben la participación de ajedrecistas israelíes en un torneo en Arabia Saudita	55813	613627	https://es.wikinews.org/wiki?curid=55813	b2884b8a13d6419ff5aec60f493f5af5
es-55814	Al menos 40 muertos en un atentado suicida contra un centro cultural chií de Kabul	55814	613628	https://es.wikinews.org/wiki?curid=55814	2b0872b9c0d87f4c932ddb4ef2f795fe
es-55819	El exfutbolista George Weah gana las elecciones presidenciales de Liberia	55819	613629	https://es.wikinews.org/wiki?curid=55819	6f7ec8f600ea29ed5078401052c00fc0
es-55823	Bélgica detiene sus servicios de telegrafía	55823	613630	https://es.wikinews.org/wiki?curid=55823	89f42cc905eb9e14b9ce4931e9a2f910
es-55829	Se publican los resultados definitivos de las elecciones al Parlamento de Cataluña; el PP obtiene un diputado más que pierde Ciudadanos	55829	613631	https://es.wikinews.org/wiki?curid=55829	13ec97d1c5cc2ca781c325ab80e3e6f8
es-55836	Doce personas mueren tras estrellarse la avioneta en la que viajaban en Costa Rica	55836	613632	https://es.wikinews.org/wiki?curid=55836	d14e734123b52013d5ba3730603d2609
es-56566	Mueren 25 personas en volcadura de autobús en Perú	56566	629934	https://es.wikinews.org/wiki?curid=56566	828cb98bcf2cae6702834178e1802f9b
es-56572	Muere John W. Young quién fue el noveno hombre en pisar la Luna	56572	613634	https://es.wikinews.org/wiki?curid=56572	a111b2a96bc58af6eef075be3c55628b
es-56574	Reinaldo Rueda es el nuevo técnico de la selección de Chile	56574	613635	https://es.wikinews.org/wiki?curid=56574	efb83b08fa491bc7838a2e45c76abd94
es-56579	Corea del Norte enviará una delegación de atletas a Pyeongchang 2018	56579	613636	https://es.wikinews.org/wiki?curid=56579	5e57f24098446b30e4c50f1d78008282
es-56580	Un gobernador mexicano denuncia represalias del gobierno de Peña Nieto por investigar un caso de corrupción	56580	613637	https://es.wikinews.org/wiki?curid=56580	a9535f48230412d904005345e6a0fcdf
es-56582	Terremoto de 7,6 grados se registró en las costas de Honduras	56582	613638	https://es.wikinews.org/wiki?curid=56582	be2f3a6d9cfe309d8a2c8a732ee51341
es-56583	México cierra el 2017 con sus niveles de inflación más altos en 17 años	56583	613639	https://es.wikinews.org/wiki?curid=56583	ee3083c46beb9232d0b3fce015985dc6
es-56585	Renuncia Osorio Chong a la Secretaría de Gobernación de México	56585	613640	https://es.wikinews.org/wiki?curid=56585	2a61945f2100b1e07ff314841e6c0fb8
es-56588	"Donald Trump dice que EE.UU no debería recibir inmigrantes de países de ""mierda"""	56588	613641	https://es.wikinews.org/wiki?curid=56588	6c9b746a1d12c6ea9099919e58ce6490
es-56591	Noticias breves 13 de enero 2018	56591	613642	https://es.wikinews.org/wiki?curid=56591	a74590a8aa58775143c709b609089749
es-56597	Avión turco cae a acantilado tras salirse de la pista	56597	613643	https://es.wikinews.org/wiki?curid=56597	a5429292ca1ef1109ef0ebbf18367f45
es-56600	Identifican a la salmonela como probable causa del cocoliztli, el mal que diezmó a los aztecas tras la Conquista	56600	613644	https://es.wikinews.org/wiki?curid=56600	71e53d5bbafe5a3636bc31f4ce8ed02c
es-56602	El desplome de un puente en Colombia deja al menos diez muertos	56602	613645	https://es.wikinews.org/wiki?curid=56602	348e9eee7dceaf1f8964a3d834d8a8cb
es-56607	Las Coreas acuerdan formar un único equipo de hockey y desfilar juntas en la apertura de los Olímpicos	56607	613646	https://es.wikinews.org/wiki?curid=56607	8cae1b88758200a74bd46aba356d351a
es-56610	La primera ministra de Nueva Zelanda, Jacinda Ardern anuncia que está embarazada	56610	613647	https://es.wikinews.org/wiki?curid=56610	c4fedca5d21ef04ef75df60f0fd249a3
es-56629	2017 fue el año más sangriento en México; se registraron 70 asesinatos por día	56629	613648	https://es.wikinews.org/wiki?curid=56629	f125ddcf75ce832cba189f9b0e84a74d
es-56630	Anuncian las nominaciones al Óscar 2018; The Shape of Water, de Guillermo del Toro, domina con trece	56630	613649	https://es.wikinews.org/wiki?curid=56630	90eefb4e5c090b4d7dbb2afc18bd0c83
es-56631	El poeta chileno Nicanor Parra muere a los 103 años	56631	613650	https://es.wikinews.org/wiki?curid=56631	17d9c0cb40e7a8806282b852e7fb2566
es-56632	Un nuevo estudio sugiere que el nombre de Teotihuacán, ciudad de los dioses, es en realidad Teo uacan, ciudad del sol	56632	613651	https://es.wikinews.org/wiki?curid=56632	a202f3c80ef6000d1bb3ed15d66aa8ab
es-56633	El papa Francisco finaliza viajes a Chile y Perú	56633	613652	https://es.wikinews.org/wiki?curid=56633	90559f1147ced152235ce14333ee8e8d
es-56654	El Motoclub Cullera homenajea a Ángel Nieto	56654	613654	https://es.wikinews.org/wiki?curid=56654	56111d93cbbd737c4fb8bf49ea50b51f
es-56659	En medio de violentas protestas, Juan Orlando Hernández toma posesión como presidente de Honduras	56659	613655	https://es.wikinews.org/wiki?curid=56659	75343ac8283c160e181de0962309e472
es-56660	El estallido de una ambulancia bomba deja al menos 95 muertos y más de 150 heridos en Kabul	56660	613656	https://es.wikinews.org/wiki?curid=56660	6c5ff54b87006f81449c9111c0bab3ff
es-56661	Abierto de Australia 2018: Wozniacki vence a Halep en tres sets y gana su primer Grand Slam; volverá a ser la número uno	56661	613657	https://es.wikinews.org/wiki?curid=56661	72b83e4a6224f9924e729ad6081c2eb0
es-56665	Federer gana su sexto título del Abierto de Australia; alcanza los 20 Grand Slam	56665	613658	https://es.wikinews.org/wiki?curid=56665	028ea07bfec65c5fd07ee4fbd5b33e83
es-56677	Volkswagen suspende a directivo por escándalo de experimentos en monos y humanos	56677	613659	https://es.wikinews.org/wiki?curid=56677	d599583fb9ff9d0ac7872bb72a81b3fd
es-56679	En 2017 se hallaron 343 fosas clandestinas en el estado de Veracruz	56679	613660	https://es.wikinews.org/wiki?curid=56679	4a42f58565efa9744b3f42442f5619b0
es-56682	Cataluña pospone votación para elegir nuevo presidente regional	56682	613661	https://es.wikinews.org/wiki?curid=56682	3d0205d0fe28dfe421ccc9eba0d22721
es-56683	Muere Mark Salling, famoso por su papel en la serie Glee, en aparente suicidio	56683	613662	https://es.wikinews.org/wiki?curid=56683	4d4d95952d26a1e340fa05b71ee78ce8
es-56686	Un conductor de camión daña las Líneas de Nazca en Perú	56686	613663	https://es.wikinews.org/wiki?curid=56686	c54d0db3eead1a4dddbea72bc3a8d8c1
es-56687	En su primer discurso sobre el Estado de la Unión, Trump llama a la unidad para reformar la inmigración	56687	613664	https://es.wikinews.org/wiki?curid=56687	d0fe2e86b1dee63efa8ab34fe4ec4b2a
es-56689	China abre su mercado de 1300 millones de consumidores al mundo	56689	613665	https://es.wikinews.org/wiki?curid=56689	0a84ea0d2cd753b4e7b8f4fee8e68ef8
es-56692	"Un alto cargo británico presenta su renuncia por la ""vergüenza"" de llegar dos minutos tarde al Parlamento"	56692	613666	https://es.wikinews.org/wiki?curid=56692	91b790161ce23c9657869f2d38ed8921
es-56701	Carlos Aguiar Retes toma posesión como nuevo Arzobispo de México	56701	613667	https://es.wikinews.org/wiki?curid=56701	6ba04a7d0c7eda2facd346db78d6f2cf
es-56710	Muere a los 68 años, el físico y político cubano Fidelito, hijo de Fidel Castro	56710	613668	https://es.wikinews.org/wiki?curid=56710	7180ce31bf69bbee4d8a08ae2285176a
es-56716	Pyeongchang 2018: Inauguran los Juegos Olímpicos; las Coreas marcharon juntas bajo la bandera de la unificación	56716	613669	https://es.wikinews.org/wiki?curid=56716	3eba1f6782b14112dc8f5f22ea045716
es-56718	Bermudas se convierte en el primer territorio del mundo en anular ley de matrimonio homosexual	56718	613670	https://es.wikinews.org/wiki?curid=56718	1a1b1ae14871f1f3a5c0493efd477d5e
es-56719	Pyeongchang 2018: Suecia gana la primera medalla de oro	56719	613671	https://es.wikinews.org/wiki?curid=56719	614802f532509ee5672a91767405b09f
es-56720	Pyeongchang 2018: Investigan ciberataque durante la ceremonia de apertura	56720	613672	https://es.wikinews.org/wiki?curid=56720	621bf81cf0dcb8cbf52316e53a1d7a05
es-56721	Se estrella un avión cerca de Moscú y deja 71 muertos	56721	613673	https://es.wikinews.org/wiki?curid=56721	1579af546043af35e8cc837cda52d724
es-56728	Daños en el Metro de Medellín obliga a cerrar varias estaciones	56728	613674	https://es.wikinews.org/wiki?curid=56728	ca8de01e3dcc10c6fbccc339ed013749
es-56729	Noticias breves 15 de febrero 2018	56729	613675	https://es.wikinews.org/wiki?curid=56729	ea0d7fc63f29d6504c0a6c0eb8dff094
es-56732	Un avión pierde la cubierta de un motor sobre el Océano Pacífico en un vuelo hacia Honolulu desde San Francisco	56732	613676	https://es.wikinews.org/wiki?curid=56732	d1f746e754697e112a84b079b8536985
es-56746	Noticias breves 16 de febrero 2018	56746	590251	https://es.wikinews.org/wiki?curid=56746	5f4f74a50b3bc62deb53a81281eaaa27
es-56748	Un terremoto de 7.2 estremece el centro y sur de México	56748	613677	https://es.wikinews.org/wiki?curid=56748	545b9e1b30ea99cb4f6412b6e5f7a927
es-56749	Se desploma helicóptero en el que viajaba el secretario de Gobernación de México; suman 14 muertos	56749	613678	https://es.wikinews.org/wiki?curid=56749	c5bd6fd73b389ba5252c435a57c7cb7c
es-56751	Partidos políticos mexicanos formalizan sus candidatos a las elecciones presidenciales de julio	56751	613679	https://es.wikinews.org/wiki?curid=56751	4dcaeb4f75d175295f6a6623903f64b5
es-56752	El ruso Alexandr Krushelnitski, medallista en Pyeongchang 2018, da positivo en dos pruebas antidopaje	56752	613680	https://es.wikinews.org/wiki?curid=56752	d2505375814828bbde0e1a56efb73886
es-56753	"El delincuente apodado ""El Kiki"" que asesinó a una cajera de supermercado se disparó en la cabeza tras ser rodeado por la policía"	56753	613681	https://es.wikinews.org/wiki?curid=56753	3aacda71f78f74ab822499e5dd487d06
es-56767	Pyeongchang 2018: Descalifican a la pareja rusa de curling por dopaje; devuelven bronce y abandonan la villa olímpica	56767	613682	https://es.wikinews.org/wiki?curid=56767	acb04679d7b28a0ef103264e7a8a5567
es-56768	Brasil acoge encuentro sobre refugiados en América Latina	56768	613683	https://es.wikinews.org/wiki?curid=56768	2e7a0cfa58280f8517c62fefa51579cf
es-56769	Brasil y Colombia firman acuerdo para impulsar combate a la corrupción	56769	613684	https://es.wikinews.org/wiki?curid=56769	6dd3c25161a8792199b0b61f44ab2fe9
es-56770	ACNUR solicitará apoyo internacional para ayudar a Brasil con venezolanos	56770	613685	https://es.wikinews.org/wiki?curid=56770	d6a93b540cde3d6b76211ec730a0cc4e
es-56771	Poema en español es censurado de la Universidad de Berlín	56771	613686	https://es.wikinews.org/wiki?curid=56771	bdcb627c790451015808730bfacbc504
es-56772	Perú: Accidente de autobús en el distrito de Ocoña deja 44 muertos	56772	613687	https://es.wikinews.org/wiki?curid=56772	ea138affecc6fbed18aebbc3a785975a
es-56773	Brasil y Colombia analizan el impacto de la migración venezolana en ambos países	56773	613688	https://es.wikinews.org/wiki?curid=56773	4deb445f135a3cd40705ce2fb78b2820
es-56776	Clausuran los Juegos Olímpicos de Pyeongchang 2018	56776	613689	https://es.wikinews.org/wiki?curid=56776	e3b8a01f814dc5af157f7e3ed97872d0
es-56786	Noticias breves 25 de febrero 2018	56786	613690	https://es.wikinews.org/wiki?curid=56786	29cd017ad33b921e076633d560c6d268
es-56793	A pesar de embargo político y económico de los Países Árabes, comercio entre Brasil y Catar aumenta	56793	613691	https://es.wikinews.org/wiki?curid=56793	37a32f94bf12e16c0ae78c8f60d418cc
es-56823	Colombia elige al legislativo para el periodo 2018-2022	56823	613693	https://es.wikinews.org/wiki?curid=56823	64e87379c993e5ab91e9d6d1c76c2303
es-56893	Wikimedia Argentina realizó una editatón sobre científicas y tecnólogas argentinas	56893	613694	https://es.wikinews.org/wiki?curid=56893	2036e7438515c125a6c6667d22e3f59b
es-56898	Murió el último rinoceronte blanco del norte macho del mundo	56898	613695	https://es.wikinews.org/wiki?curid=56898	f44b57ba331cb1a2c950bf1b9a3f874a
es-56915	Arranca el Mundial de Motociclismo de 2018 en el circuito catarí de Losail	56915	593922	https://es.wikinews.org/wiki?curid=56915	f8479a2b9ffe51f297a22b6e92f66e7c
es-56932	Se inaugura la exposición de arte de Jesús de Miguel en Binissalem, Mallorca	56932	613697	https://es.wikinews.org/wiki?curid=56932	8ac343019c7ed0a9e2d9ed790df6bcb6
es-56947	El juez Sérgio Moro decreta la prisión del expresidente Lula	56947	596835	https://es.wikinews.org/wiki?curid=56947	461926554b24eb1a91ad7614fad24a8e
es-56954	Peña Nieto exige a Trump respeto para México	56954	613698	https://es.wikinews.org/wiki?curid=56954	3bd2ba67888dc90f0ff9ab6cbbd18164
es-56967	El criadero Peleco nuevamente gana el Campeonato Nacional de Rodeo en Chile	56967	613699	https://es.wikinews.org/wiki?curid=56967	07be096c95b44ca4e41a6306ea94a049
es-56971	Valentino Rossi y Marc Márquez: la historia se repite	56971	613700	https://es.wikinews.org/wiki?curid=56971	cce87a3d4d37b46d06dad18a065d2ef2
es-57077	Se realizó el FLISoL-CABA en el Centro Cultural San Martín	57077	614319	https://es.wikinews.org/wiki?curid=57077	4bb5405a4ee978bb4bddc4de9e704f2d
es-57078	El artista de música electrónica Avicii murió a los 28 años en Oman	57078	614324	https://es.wikinews.org/wiki?curid=57078	c6a24ea729cc55e9aa4a67ad16ed698d
es-57080	El Ayuntamiento de Bembibre celebra el Día del Libro activando la descarga gratuita de The Lord of Bembibre	57080	616547	https://es.wikinews.org/wiki?curid=57080	121d1aab1390c51a2db9b1ef11a2b857
es-57089	SmugMug adquirió a Flickr	57089	614328	https://es.wikinews.org/wiki?curid=57089	c2695705877dbec79b794c2d92067e65
es-57092	El Gran Premio de las Américas finaliza con el equipo Repsol Honda como protagonista	57092	614326	https://es.wikinews.org/wiki?curid=57092	bf220acdfec324cbbac0e173fce2d18e
es-57126	FIM CEV REPSOL Valencia I: Vuelve la acción en el trazado valenciano	57126	614290	https://es.wikinews.org/wiki?curid=57126	a1a89bb04a97ce5302b645a912e8f3db
es-57132	Eurovisión 2018: Alfred y Amaia realizan su segundo ensayo individual en Lisboa	57132	614293	https://es.wikinews.org/wiki?curid=57132	8956840ba858ce4b87cbd216d6356425
es-57153	Ángel Nieto da nombre al Circuito de Jerez	57153	614295	https://es.wikinews.org/wiki?curid=57153	228ff0af614f69a99a7991c442a5a04f
es-57160	Mujeres de Arabia Saudita podrán conducir automóviles a contar del 24 de junio de 2018	57160	614297	https://es.wikinews.org/wiki?curid=57160	76cf41b99db698927efbc1523e7c826b
es-57168	Eurovisión 2018 ya cuenta con sus primeros 10 finalistas	57168	614300	https://es.wikinews.org/wiki?curid=57168	13dfefe38b4c4dc531e71571490aa7f6
es-57171	Eurovisión 2018: La representante de Malta tratará de romper tabúes en la segunda semifinal	57171	614303	https://es.wikinews.org/wiki?curid=57171	0310221a911a43ecab92075acfb2f723
es-57174	Mercosur y Unión Europea muy cerca de un acuerdo de libre comercio	57174	614305	https://es.wikinews.org/wiki?curid=57174	cf026c2df801051169d19fcf15c02f12
es-57179	Eurovisión 2018 ya cuenta con sus 26 finalistas	57179	613891	https://es.wikinews.org/wiki?curid=57179	14e43a0f6de789cb76027dc4ac567b10
es-57183	Los accidentes marcan el Gran Premio de España de Motociclismo	57183	614307	https://es.wikinews.org/wiki?curid=57183	4a05b79cfc01cb9257cf8d1e1e6fb934
es-57187	"El ""juguete"" israelí se alza con el triunfo en Eurovisión 2018"	57187	614309	https://es.wikinews.org/wiki?curid=57187	b5a94a9c09052726be1fd8bf852e305d
es-57198	El vuelo 972 de Cubana de Aviación se estrelló al despegar, sólo tres pasajeros sobrevivieron	57198	614311	https://es.wikinews.org/wiki?curid=57198	315ffc92c2b90afd1262998179addaf1
es-57202	186 millones de personas conectaron con Eurovisión 2018	57202	614313	https://es.wikinews.org/wiki?curid=57202	ef7019316933c5f0a69b58c77e6cae21
es-57205	El mundial de motociclismo favorece a Márquez	57205	614315	https://es.wikinews.org/wiki?curid=57205	33451f29987ec50eece438db43d4d42f
es-57227	La moción de censura contra Mariano Rajoy es aprobada y Pedro Sánchez se convierte en el nuevo presidente de España	57227	614317	https://es.wikinews.org/wiki?curid=57227	e8a4dccc36ef28d58b03997d1e2fcb51
es-57241	Golden State Warriors gana las Finales de la NBA a Cleveland Cavaliers y consigue su tercer campeonato en cuatro años	57241	614332	https://es.wikinews.org/wiki?curid=57241	79c0003091f2b0d9fec5c35e4a462db0
es-57242	Cambios en el Campeonato del Mundo de Motociclismo tras el Gran Premio de Italia	57242	614330	https://es.wikinews.org/wiki?curid=57242	42591c5152d2159e09b6716da811f7bf
es-57252	Brasil y Argentina anuncian consulado único para Copa en Rusia	57252	614334	https://es.wikinews.org/wiki?curid=57252	fea36c18d63083ef8bd010926eb54d29
es-57256	España cambia su entrenador a un día del inicio de Rusia 2018	57256	614340	https://es.wikinews.org/wiki?curid=57256	7ef4f8642ab5f760f427f3d6c56ae18f
es-57262	La Copa Mundial de la FIFA de 2026 se celebrará en Canadá, Estados Unidos y México	57262	614336	https://es.wikinews.org/wiki?curid=57262	30c0dda5cc2f5a16363890c324393e26
es-57266	Màxim Huerta dimite y José Guirao es escogido como nuevo ministro de Cultura y Deporte de España	57266	614342	https://es.wikinews.org/wiki?curid=57266	8e6862200811a2c624704a2021adcdeb
es-57272	Actividad del volcán Galeras sacude en Colombia y deja dos muertos	57272	614543	https://es.wikinews.org/wiki?curid=57272	709114756c335ddc10386537552b375c
es-57275	Rusia goleó a Arabia Saudita por 5 goles a 0 en el partido inaugural de Rusia 2018	57275	627515	https://es.wikinews.org/wiki?curid=57275	155fd90cf3e1c9c93deedbe829c0002c
es-57282	Rusia 2018: Uruguay ganó a Egipto 1 a 0	57282	614351	https://es.wikinews.org/wiki?curid=57282	80b325319999972c47a5cb8e1b34dd9b
es-57288	Rusia 2018: Irán le ganó a Marruecos por la mínima diferencia	57288	614353	https://es.wikinews.org/wiki?curid=57288	4e550258ce060d7c766e2f6ce16d7438
es-57289	Rusia 2018: España y Portugal empatan en tres tantos	57289	614358	https://es.wikinews.org/wiki?curid=57289	4548a7b6c7029bb7a8c7bae8c1403678
es-57295	OMS declara el Paraguay como país libre de la malaria	57295	614363	https://es.wikinews.org/wiki?curid=57295	7c208ea799c414d2fd58ce765a3db843
es-57298	Acuerdo Unión Europea-Mercosur debe salir hasta las elecciones en Brasil	57298	614545	https://es.wikinews.org/wiki?curid=57298	b6b418ba9255cad1cd07d4e783db54a3
es-57302	Rusia 2018: Francia le ganó a Australia 2 a 1	57302	614498	https://es.wikinews.org/wiki?curid=57302	dafd628201983bc754de601384b11265
es-57303	Rusia 2018: Argentina e Islandia empataron en un tanto	57303	614500	https://es.wikinews.org/wiki?curid=57303	12b3ed0646b85221dcc58db2a78847f0
es-57306	Rusia 2018: Dinamarca le ganó a Perú por la mínima diferencia	57306	614502	https://es.wikinews.org/wiki?curid=57306	e408e08bad7374de372a22b47fa74474
es-57307	Rusia 2018: Croacia le ganó a Nigeria por dos tantos contra cero	57307	614504	https://es.wikinews.org/wiki?curid=57307	6bfc13c25686c34154a5f43e01dc053f
es-57309	Rusia 2018: Serbia le ganó a Costa Rica por la mínima diferencia	57309	614506	https://es.wikinews.org/wiki?curid=57309	5ad79d084fa01360b9b912938b9004ac
es-57310	Rusia 2018: México le ganó a Alemania por la mínima diferencia	57310	614509	https://es.wikinews.org/wiki?curid=57310	443795a05970a5cb0c4c5282fed826d8
es-57311	Rusia 2018: Brasil y Suiza empataron en un tanto	57311	614511	https://es.wikinews.org/wiki?curid=57311	723ffcc0f77bfe3be9331f30a7239285
es-57319	Noticias breves 18 de junio 2018	57319	614513	https://es.wikinews.org/wiki?curid=57319	01b1ecf72dd2fafbf94568dce8800215
es-57320	Rusia 2018: Suecia le ganó a Corea del Sur por la mínima diferencia	57320	614519	https://es.wikinews.org/wiki?curid=57320	5258716a453ba77223a58cb61352487c
es-57321	Rusia 2018: Bélgica goleó a Panamá por tres tantos contra cero	57321	614517	https://es.wikinews.org/wiki?curid=57321	9e461b6e48218ad1bbd5c6b77c2f403a
es-57322	Rusia 2018: Inglaterra le ganó a Túnez por dos tantos contra uno	57322	614515	https://es.wikinews.org/wiki?curid=57322	b89595e9a780eabbe30595c6a566eb19
