docid	title	curid	revid	url	text_md5
de-73163	Thailand: Messerstecherei zwischen homosexuellen Freunden an der Strandpromenade von Pattaya	73163	632272	https://de.wikinews.org/wiki?curid=73163	afb68e45a2d379a2b7b5861e0c6efd36
de-73172	Köln: 24-jähriger Mann bei Schlägerei vor einen Zug gestoßen	73172	633044	https://de.wikinews.org/wiki?curid=73172	89420044de96475e85b6596eb607aa3e
de-73177	VLC 2.0.2 veröffentlicht	73177	632306	https://de.wikinews.org/wiki?curid=73177	e923378a1e666af88de586cbb0fa2554
de-73185	Autofahrer überlebt Blitzeinschlag	73185	632929	https://de.wikinews.org/wiki?curid=73185	46a436f13a5f4bd5e5ddb968ae5e179b
de-73187	Autofahrer rast in Polizeigebäude	73187	632425	https://de.wikinews.org/wiki?curid=73187	8e162f1ea213d0a2135c9b208153db95
de-73188	Eisenach: Mann lässt Baby bei brütender Hitze im Auto	73188	730356	https://de.wikinews.org/wiki?curid=73188	46abbed5a61888585c1dfdca489ab258
de-73195	Schaltsekunde führt zu Problemen auf Linux-Systemen	73195	640755	https://de.wikinews.org/wiki?curid=73195	df508b176afad3c68970e5cff29b24cc
de-73197	Pannen bei den Ermittlungen gegen die NSU: Verfassungsschutz-Chef Fromm tritt zurück	73197	632829	https://de.wikinews.org/wiki?curid=73197	594033b2adde099d8a77d4d17373f93f
de-73199	Doch Minderjährige bei DSDS 2013?	73199	632768	https://de.wikinews.org/wiki?curid=73199	956241a44825260c1e61850065f5a2b6
de-73205	Neues Smartphone-Betriebssystem Firefox OS angekündigt	73205	632576	https://de.wikinews.org/wiki?curid=73205	01c06829e6b4640ab6f2a5c59e1605b8
de-73212	Afghanistan: Drei britische Soldaten von uniformiertem Mann erschossen	73212	632504	https://de.wikinews.org/wiki?curid=73212	4d06a80379b995988bb77fab54241539
de-73222	Ägypten: Kleiner Junge im Pool ertrunken	73222	632932	https://de.wikinews.org/wiki?curid=73222	977ef731a184bd85426a01573bd2cc7c
de-73224	Geburtenrate in Deutschland sinkt auf niedrigsten Stand: CDU-Abgeordneter will Elterngeld auf den Prüfstand stellen	73224	730359	https://de.wikinews.org/wiki?curid=73224	e3483ed68e72ff1d781383b311b68ee2
de-73233	Filmfest München 2012: Melanie Griffith erhält den CineMerit Award	73233	632933	https://de.wikinews.org/wiki?curid=73233	0009ebcbf5cc1659e311d04b548db1a5
de-73238	Filmfest München 2012: Bernd Burgemeister Fernsehpreis geht an die Produktion „Riskante Patienten“	73238	633079	https://de.wikinews.org/wiki?curid=73238	3c8c20b3871e9c5c97287bc1ba1755e6
de-73242	Türkei: Bürgermeister von der PKK entführt	73242	672708	https://de.wikinews.org/wiki?curid=73242	7259eb8a7d9862834f16b44649363514
de-73245	Breno muss ins Gefängnis	73245	632924	https://de.wikinews.org/wiki?curid=73245	63d93f1156b7907c30ee18ed0d7394e8
de-73254	Belgien: Atomreaktoren bleiben bis 2025 in Betrieb	73254	632925	https://de.wikinews.org/wiki?curid=73254	6ca89a3e2d78264c0b07c27f1955414c
de-73255	Dortmund: Streit zwischen zwei Familien endet fast tödlich	73255	632931	https://de.wikinews.org/wiki?curid=73255	c693c3610c1b416a5b065e95008b8886
de-73256	Eltville am Rhein: Psychatrische Klinik in Brand gesetzt	73256	633045	https://de.wikinews.org/wiki?curid=73256	87bfb17ba0b4f77947c9e97c2406a2e9
de-73269	Die Rinderseuche Besnoitiose hat die Schweiz erreicht	73269	632926	https://de.wikinews.org/wiki?curid=73269	3cdb15ad2599d8812b58c5b4eb2d684f
de-73273	Justizopfer Horst Arnold ist tot	73273	652993	https://de.wikinews.org/wiki?curid=73273	e51937e45c42348ff129c218b5d6a624
de-73275	Skandal um rechtsterroristischen „Nationalsozialistischen Untergrund“ weitet sich aus	73275	633089	https://de.wikinews.org/wiki?curid=73275	e83dd1261d881b4c9c69e3a51c8626c3
de-73279	Finnland: Bankenhilfen könnten Anleihengläubiger Spaniens benachteiligen	73279	716322	https://de.wikinews.org/wiki?curid=73279	68212e9e8a24d9146e7f9220bb1e598b
de-73280	Pilatus ist auch vom Exportverbot in die Arabischen Emirate betroffen	73280	633109	https://de.wikinews.org/wiki?curid=73280	1fb340b3ca2fb6ac9858b50ad39dd8b3
de-73296	England: Sieben Terrorverdächtige wurden festgenommen	73296	633141	https://de.wikinews.org/wiki?curid=73296	2785dde9239dde8ad6670cbb90d4400f
de-73297	Kosovo: Die EU klagt Vize-Regierungschef Bukoshi wegen Korruption an	73297	633165	https://de.wikinews.org/wiki?curid=73297	b0b27e1412ffa9cd6a44ca6ed0d18e74
de-73300	Rumänen: Präsident Traian Basescu droht Amtsenthebung	73300	633041	https://de.wikinews.org/wiki?curid=73300	8fbf8883c6782d2f309e1be445db35bb
de-73310	Bremer Fahrradzählstation erreicht die Millionenmarke	73310	755452	https://de.wikinews.org/wiki?curid=73310	a95d07a407a81157ac734d9f6a126d84
de-73311	München: 23-jähriger Mann nach Brandstiftung festgenommen	73311	633134	https://de.wikinews.org/wiki?curid=73311	e293b47ef7560eea63aedb06130994e4
de-73318	Nigeria: Mehr als 100 Tote bei Anschlägen	73318	701896	https://de.wikinews.org/wiki?curid=73318	66f485ec06f1bf07302968916f62efe1
de-73320	Neuwied: Drei Wochen altes in Tschechien entführtes Mädchen aufgefunden	73320	633298	https://de.wikinews.org/wiki?curid=73320	b0464119b51e09ef7e1b0983eecf75fa
de-73332	Fall Arnold: Anklage gegen Beschuldigerin erhoben	73332	652992	https://de.wikinews.org/wiki?curid=73332	2b07706c05abc0e543b86319ea107202
de-73336	Rekord: Volvo steuert auf fünf Millionen gefahrene Kilometer zu	73336	633309	https://de.wikinews.org/wiki?curid=73336	f36c695b6ae8df75e577e00709cbf3e9
de-73341	Russische Kriegsflotte nimmt Kurs auf Syrien	73341	633460	https://de.wikinews.org/wiki?curid=73341	62fadf75422d5c966d820532d52cac0f
de-73345	Spanische Regierung kündigt neues 65-Milliarden-Sparpaket an	73345	633305	https://de.wikinews.org/wiki?curid=73345	139be09391355b83be0fee7ce753e708
de-73348	Bosnien und Herzegowina: Gedenktag an das Massaker von Srebrenica	73348	634764	https://de.wikinews.org/wiki?curid=73348	f1569f237fc56472742b130f630b36d3
de-73354	Bulgarien: Frühchristliches Familiengrab entdeckt	73354	633446	https://de.wikinews.org/wiki?curid=73354	79cb868e7625e064388a774d315713f3
de-73356	Russische Wikipedia protestiert gegen geplante Internetzensur	73356	686482	https://de.wikinews.org/wiki?curid=73356	f0182c35121afc2ac144eb12fef86af1
de-73365	München: Tod eines 14 Monate alten Kleinkinds nach Misshandlung durch den Vater	73365	633623	https://de.wikinews.org/wiki?curid=73365	bcdcdb3d7f0eb399f82159f21c810875
de-73371	Norwegen: Nach Breivik-Anschlägen sollen Anti-Terrorgesetze verschärft werden	73371	633471	https://de.wikinews.org/wiki?curid=73371	0f88feb7802eea7bb71fb6c63df9ec0b
de-73381	Englischsprachige Wikipedia hat jetzt mehr als 4 Millionen Artikel	73381	771704	https://de.wikinews.org/wiki?curid=73381	14027026df88d6662f2cfd549062994b
de-73384	Heftige Reaktionen auf Kölner Urteil zur Strafbarkeit von Beschneidungen	73384	635829	https://de.wikinews.org/wiki?curid=73384	3b502fb52e085bc1bfaa060d66933dfe
de-73387	Bundestagspräsident bezweifelt Verfassungsmäßigkeit bei Richterwahl	73387	633674	https://de.wikinews.org/wiki?curid=73387	a724de429abcbaf7b3a4707d14c177a1
de-73390	Südafrika: 26 Menschen sterben bei Zugunglück	73390	633673	https://de.wikinews.org/wiki?curid=73390	cf9c9699eca74410e041aee83e7f52e9
de-73395	Bundesverfassungsgericht will Entscheidung zu ESM am 12. September verkünden	73395	633698	https://de.wikinews.org/wiki?curid=73395	7be9acbec369a30e87f105e5beaaec3d
de-73398	München: Urteil in Sachen anonyme WLAN-Hotspots bleibt Pyrrhussieg	73398	656656	https://de.wikinews.org/wiki?curid=73398	a0a4123d5d99d389f183ee92095a36cb
de-73401	AppArtAwards 2012 an Kunst-Apps verliehen	73401	633915	https://de.wikinews.org/wiki?curid=73401	1dd3ba68b1f7fedc01a021cffd0284f8
de-73403	Libyen: Präsident des libyschen Olympia-Komitees entführt	73403	634001	https://de.wikinews.org/wiki?curid=73403	53d3a75fb4334cc29e64c00220810f83
de-73404	Vereinigte Arabische Emirate: US-Marine tötet indischen Fischer	73404	634000	https://de.wikinews.org/wiki?curid=73404	982acdaaca4ec1dd2963e2f54abcb6b3
de-73407	Istanbul: Feuer im Polat Tower gelöscht - keine Verletzten	73407	633998	https://de.wikinews.org/wiki?curid=73407	eb3251d790d65ea1fed58af50c10c379
de-73423	Pakistan: Tausende Pakistaner demonstrierten gegen die NATO	73423	633995	https://de.wikinews.org/wiki?curid=73423	9415f7b3a5f9acdad4cfd93d7f06f9f6
de-73427	Afghanistan: Afghanischer Soldat nach Erschießung französischer Soldaten zum Tode verurteilt	73427	633994	https://de.wikinews.org/wiki?curid=73427	3dfb654d4d554a8f4c41e637022da83c
de-73428	Indische Regierung fordert Untersuchung nach US-Angriff auf indische Fischer	73428	634018	https://de.wikinews.org/wiki?curid=73428	cd9a2fc7f6a38c16bed1e23641d8d6ec
de-73443	Schießerei in einem Kino in Colorado: Viele Tote und Verletzte	73443	730004	https://de.wikinews.org/wiki?curid=73443	c26286940e5b3dd235d26347d4f0ea3c
de-73446	Exzess bei Familienstreit: Versuchter Totschlag in Niederbayern	73446	634342	https://de.wikinews.org/wiki?curid=73446	f5c1386bd38efe4f11f2d524756ebab8
de-73448	Russland: Punkband wegen Verunglimpfung von Putin weiter in Haft	73448	635564	https://de.wikinews.org/wiki?curid=73448	a3ef5e18017159cdc686fc99d8121fc6
de-73453	Sansibar: Zahlreiche Todesopfer bei Fährunglück	73453	669549	https://de.wikinews.org/wiki?curid=73453	f871dcf5706c3a3fd8825850a74c2428
de-73463	München: Zehnte Stadtmeisterschaft im Klettern	73463	634587	https://de.wikinews.org/wiki?curid=73463	c778902af4dacd089d1cdc959f0c49f0
de-73465	Bundesmeldegesetz noch sehr umstritten	73465	634335	https://de.wikinews.org/wiki?curid=73465	ce5e64d7ee0e142ec521bb5377f7eee5
de-73470	Schwere Vorwürfe gegen ehemaligen Ministerpräsidenten des Landes Baden-Württemberg	73470	634338	https://de.wikinews.org/wiki?curid=73470	af47412741bffc3d49131794548e8906
de-73472	Japan: Arbeiter im Atomkraftwerk sollten Strahlenbelastung verschleiern	73472	634339	https://de.wikinews.org/wiki?curid=73472	115e6b494a7f8f7b9cd82a13f3c72880
de-73475	EU zahlt trotz Krise weiter Subventionen an Griechenland	73475	634422	https://de.wikinews.org/wiki?curid=73475	a60650f7a87e616e13e1c832f48a6eb8
de-73476	700 Meter langer Schmuggeltunnel verbindet die Ukraine mit der Slowakei	73476	634534	https://de.wikinews.org/wiki?curid=73476	877ede24262f2861824ca021ddbe2a3f
de-73493	Moskau: Prozessbeginn gegen „Pussy Riot“ am 30. Juli	73493	635562	https://de.wikinews.org/wiki?curid=73493	9c608657c908d48d437b90a838f0e645
de-73496	Lufthansa: Keine Flüge mehr von München nach Singapur	73496	635373	https://de.wikinews.org/wiki?curid=73496	20dfdce846d9a4d3c64ce078bffb2b88
de-73498	Taxifahrer überrollt Fahrgast nach Streit und begeht Fahrerflucht	73498	634491	https://de.wikinews.org/wiki?curid=73498	ddb5091f6c7523bf470d567a527cf8e9
de-73505	Verfassungsgericht kippt Bundestagswahlrecht erneut	73505	634870	https://de.wikinews.org/wiki?curid=73505	6d4ae123b6d5b9121ddd63b2ce3d9eac
de-73508	München: Zwei Rumänen nach Cash-Trapping festgenommen	73508	634547	https://de.wikinews.org/wiki?curid=73508	1b2cccd18d61fb152268d1976f139fac
de-73514	Schwandorf: Angebliches Krokodil im Klausensee war eine Bartagame	73514	634759	https://de.wikinews.org/wiki?curid=73514	8b172e836763f903e80626da3afc2ff9
de-73520	Börse: Facebook-Aktie auf Rekordtief	73520	635136	https://de.wikinews.org/wiki?curid=73520	2c7b8ffce6d5f957928985ce937eefe1
de-73527	Russland: Tausende Feuerwehrleute bekämpfen zahlreiche Waldbrände	73527	634758	https://de.wikinews.org/wiki?curid=73527	90de44806619b5ce67a4a8034aa8e5ef
de-73531	Brasilien: Deutsche Bank an Korruptionsskandal beteiligt	73531	692532	https://de.wikinews.org/wiki?curid=73531	731d1cb4140df45de38c4fe03a34be46
de-73533	Uganda: Ebolafieber ausgebrochen - schon 14 Tote	73533	634765	https://de.wikinews.org/wiki?curid=73533	75e0dd9e3e1e2987b4e587328301d492
de-73536	Olympia Tag 2: Noch keine Medaillen für deutsche Athleten	73536	634887	https://de.wikinews.org/wiki?curid=73536	fa4181c263701183bae1904d5ea284f5
de-73577	Anti-Dumping-Klage gegen chinesische Solarfirmen	73577	634960	https://de.wikinews.org/wiki?curid=73577	deee0e8a4329b546f33b3752114d8da3
de-73579	Gabriele Pauli bittet erfolglos um Wiederaufnahme in die CSU	73579	691733	https://de.wikinews.org/wiki?curid=73579	60bb9d529a490c58eecadcf52adc2a6c
de-73586	Bremer CDU will das „System der Paralleljustiz“ untersuchen lassen	73586	639868	https://de.wikinews.org/wiki?curid=73586	451029fb810974f959cdba5fc8d1e3f4
de-73588	London: Erste Olympia-Medaillen für Deutschland erkämpft	73588	635006	https://de.wikinews.org/wiki?curid=73588	c09082ecf36238987600da00a4bbb72e
de-73597	Marseille: Mann auf offener Straße mit einer Kalaschnikow erschossen	73597	639866	https://de.wikinews.org/wiki?curid=73597	925b42fe627c243e2f63e3f70d46b403
de-73601	Bad Feilnbach: Familiendrama endet mit zwei Toten	73601	797557	https://de.wikinews.org/wiki?curid=73601	88f861aa39c560dd03ade9421caf9652
de-73607	Rückgang der Müllgebühren in Baden-Württemberg	73607	635153	https://de.wikinews.org/wiki?curid=73607	4309b74e4451260c8ddbafd60ee0c71b
de-73615	Fußballtorwart Bernd Meier ist tot	73615	635162	https://de.wikinews.org/wiki?curid=73615	ba07ebc250697cf2c4d307632357dbb5
de-73626	Jimmy Wales betont die Verantwortung von Wikipedia	73626	639869	https://de.wikinews.org/wiki?curid=73626	d4894d343a7f0bc95cb974c01097b960
de-73635	Schauspielerin Silvia Seidel überraschend gestorben	73635	639870	https://de.wikinews.org/wiki?curid=73635	6ae7e5d5b0f9ce34eb272bb552a510c7
de-73637	Börsen-Bilanz von Facebook: 50 Milliarden Dollar Minus	73637	639871	https://de.wikinews.org/wiki?curid=73637	a2e1887201111b2a75e57ac4d397a56b
de-73646	Libanesischer Ex-Minister verhaftet	73646	676358	https://de.wikinews.org/wiki?curid=73646	82c55a00f701ddee37648fb18dd07c57
de-73651	Deutschland will für Atomkraftwerke im Ausland bürgen	73651	639873	https://de.wikinews.org/wiki?curid=73651	d04149587c245574a0c850754c14a71b
de-73655	Fukushima: Schmetterlinge weisen schwere Mutationen auf	73655	730147	https://de.wikinews.org/wiki?curid=73655	43c03ab59bad3debfb547f5139c67ecb
de-73659	Tirana: Raubmord wegen Goldkette	73659	639876	https://de.wikinews.org/wiki?curid=73659	4af922c56baecc66a4464c10893b7a42
de-73663	Frankfurt: Zwei Transatlantikflüge nach Bombenalarm gestrichen	73663	639877	https://de.wikinews.org/wiki?curid=73663	91a4f555cbbf562587e531331bccfe05
de-73673	Bundeswehrkaserne in Niedersachsen: Junge Soldatin vergewaltigt	73673	813971	https://de.wikinews.org/wiki?curid=73673	e3db5c9cebfdb34be223c89a529457a9
de-73679	Pazifik: Hyperschallflugzeug bei Test abgestürzt	73679	635879	https://de.wikinews.org/wiki?curid=73679	843982c18e14288788ea8b21291aeca5
de-73681	Klage gegen Ungerechtigkeit bei Ökostrom-Abgabe	73681	635971	https://de.wikinews.org/wiki?curid=73681	31f8726eda6bd7c6ed533d5538675d4d
de-73682	Afghanistan: Mehrere Tote bei Absturz eines ISAF-Helikopters	73682	732820	https://de.wikinews.org/wiki?curid=73682	50b7a13929cfc3dba54f8a6f3231bc40
de-73693	Weltweite Empörung über das Moskauer Urteil gegen die Punkband Pussy Riot	73693	636019	https://de.wikinews.org/wiki?curid=73693	ecdc88efa929b3ba666e153261f34d8c
de-73699	Autobahn BAB 8 bei Olching: Schwerer Verkehrsunfall verursacht Stau in brütender Hitze	73699	636277	https://de.wikinews.org/wiki?curid=73699	45108faebc009efee3c21be524d98b9e
de-73705	Flower-Power-Ikone Scott McKenzie ist tot	73705	635867	https://de.wikinews.org/wiki?curid=73705	57844ba8f809fd386d1bf9f9ee59d008
de-73707	Indien: Erste unabhängige öffentliche Anhörung zum Atomprogramm	73707	639881	https://de.wikinews.org/wiki?curid=73707	f2d3ecfcc265ea9cc57d221aebf2a35b
de-73709	Mexiko-Stadt: 348 Polizisten am internationalen Flughafen ausgetauscht	73709	635863	https://de.wikinews.org/wiki?curid=73709	5de72a13d12c9408c0e01762ca61a40f
de-73715	Höhenflug der Apple-Aktie: Marktwert des US-Konzerns steigt auf 623 Milliarden US-Dollar	73715	635866	https://de.wikinews.org/wiki?curid=73715	f6c6546ea993ac77deb23b22f81d4f0b
de-73723	Tropensturm Isaac zieht durch die Karibik	73723	636944	https://de.wikinews.org/wiki?curid=73723	e3bf78b9483595115dea6ea5aa8f4291
de-73725	BAB 92 bei Eching: 33 Personen bei Busunfall verletzt	73725	785291	https://de.wikinews.org/wiki?curid=73725	b5c22322be3045778717fb371fb089fc
de-73742	Oslo: 21 Jahre Haft mit anschließender Sicherungsverwahrung für den Massenmörder	73742	732330	https://de.wikinews.org/wiki?curid=73742	6933d1c5585770fb46714fa39dcb0c3a
de-73748	Terracina in Süditalien: Mord an einem ehemaligen Camorra-Chef am Strand	73748	636130	https://de.wikinews.org/wiki?curid=73748	6848498f73b99f3533e84c4fd55c3eb1
de-73758	Afghanistan: 17 Besucher einer Feier hingerichtet	73758	639882	https://de.wikinews.org/wiki?curid=73758	414838d08045baa0260beb3c9abc1e3d
de-73759	Évry bei Paris: Polizei räumt Romalager	73759	676349	https://de.wikinews.org/wiki?curid=73759	742c731e74057809bca463549ad75135
de-73767	Zum 100. Geburtstag von Ruth Cohn, der Begründerin der Themenzentrierten Interaktion	73767	639884	https://de.wikinews.org/wiki?curid=73767	4898456a77e21b16e3862536fa8b885f
de-73775	Indien entwickelt neue Atomraketen	73775	639916	https://de.wikinews.org/wiki?curid=73775	d07e85826114ea176dbec5327306fcee
de-73780	Rabbiner von antisemitischen Jugendlichen krankenhausreif geschlagen	73780	639901	https://de.wikinews.org/wiki?curid=73780	a0302ef651ca0e229c9bbd9ee4f18909
de-73781	Wurde Jassir Arafat vergiftet? Französische Justiz ermittelt	73781	639918	https://de.wikinews.org/wiki?curid=73781	fd929368d7c0a9912e3391166307c56f
de-73784	Stains bei Paris: Polizei vertreibt 500 Roma	73784	639885	https://de.wikinews.org/wiki?curid=73784	39c92913fcab29d27450d98175cfb194
de-73796	Cookinseln: Größte Meeresschutzzone der Welt geschaffen	73796	692549	https://de.wikinews.org/wiki?curid=73796	19f558cd2f643b4262c687aecfade7a6
de-73806	Entwicklungsumgebung Lazarus 1.0 veröffentlicht	73806	639934	https://de.wikinews.org/wiki?curid=73806	46ebeb87c78fe630730f516945645f44
de-73809	Yosemite-Nationalpark: Schon zwei Tote durch Hantaviren	73809	639922	https://de.wikinews.org/wiki?curid=73809	d98b839ea76c08445f7136685441be74
de-73813	Bremen: Mann in Parkhaus erschossen	73813	639940	https://de.wikinews.org/wiki?curid=73813	7662e891d1ec290653b30b6b502fbd81
de-73819	Pakistan: Islamischer Geistlicher wegen falscher Verdächtigung festgenommen	73819	639925	https://de.wikinews.org/wiki?curid=73819	2e3290d30ef1ba3e06b9d4cd8059f540
de-73821	Zweitägiges Altstadtfest in Bremen	73821	639924	https://de.wikinews.org/wiki?curid=73821	99c997462fecc3f645939cbde6aa36f5
de-73823	Tokio: 31-jähriger Mann in Diskothek zu Tode geprügelt	73823	639931	https://de.wikinews.org/wiki?curid=73823	537f34f7c0c7674761546afc0bd10114
de-73827	Bundesarbeitsministerin warnt vor der Gefahr von Altersarmut	73827	639932	https://de.wikinews.org/wiki?curid=73827	c6bfb9b42bbb98611c95de5f7c2e3144
de-73829	Polen: Atomkraftwerk an der Ostseeküste geplant	73829	639935	https://de.wikinews.org/wiki?curid=73829	30a02804fddca451d8cd480ac760839e
de-73839	Vereinigtes Königreich: Brite verjubelt hohen Spielgewinn in vier Monaten	73839	639930	https://de.wikinews.org/wiki?curid=73839	d6897d29f0a777f6a11f747e8d89ede8
de-73873	Verbraucherministerium: Zinsen für Dispokredite sollen begrenzt werden	73873	639963	https://de.wikinews.org/wiki?curid=73873	a8bc0388001955b66c0e128abf64503a
de-73875	Bank ohne Zinsen: Erste Islam-Bank kommt nach Deutschland	73875	639949	https://de.wikinews.org/wiki?curid=73875	8592bd92b952c5b4d8556a0725d5dcc4
